radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
119.774618,0.84,-28.420216,0.912,4,15.068,0.019,15.509,0.018,15.205,-0,15.012,-0,14.992,-0
119.774659,0.886,-28.824571,0.974,3,NA,NA,NA,NA,16.732,-0,15.366,-0,14.822,-0
119.774679,0.593,-28.163908,0.778,3,13.689,-0,14.688,-0.03,NA,NA,NA,NA,13.005,-0
119.774891,0.295,-28.613887,0.291,4,12.106,0.008,12.544,0.02,12.278,-0,11.995,-0,11.876,-0
119.774923,0.946,-28.770133,0.873,4,15.121,0,15.619,0.069,15.347,0.01,14.965,0.01,14.825,-0
119.774995,1.027,-28.770137,0.898,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.775005,0.966,-28.973018,0.832,3,14.748,-0,15.549,-0.064,15.136,-0,14.75,-0,NA,NA
119.775028,0.986,-28.973028,1.075,3,14.829,-0,15.606,-0,15.208,-0,14.648,-0,14.508,-0
119.775108,1.371,-28.274842,0.776,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.775346,0.681,-28.160679,1.022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.775631,1.216,-28.724465,1.394,3,15.965,0.012,16.862,0.14,NA,NA,15.639,-0,15.6,-0
119.776047,0.862,-28.363029,0.896,3,15.841,-0,16.281,-0,15.954,-0,15.784,-0,NA,NA
119.776378,0.925,-28.557354,0.627,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.776527,0.716,-28.511241,0.685,3,14.94,-0,15.491,-0,15.146,-0,14.762,-0,NA,NA
119.777109,0.158,-28.552371,0.189,3,9.964,0.018,11.32,-0,10.552,0.023,9.495,0.028,9.034,0.016
119.777951,0.76,-28.285887,0.856,3,15.116,-0,15.797,-0,15.394,-0,14.877,-0,14.722,-0
119.778011,0.999,-28.731345,1.126,2,16.01,0.023,17.059,0.209,16.322,-0,15.755,-0,15.379,-0
119.778039,1.242,-28.279319,1.194,2,15.129,-0,16.553,-0,15.855,0,14.613,0,14.095,-0
119.778129,1.276,-28.279458,0.879,3,15.21,-0,16.552,-0,NA,NA,NA,NA,NA,NA
119.778533,0.282,-28.544131,0.385,4,11.115,0.013,11.18,0.016,11.05,-0,11.226,-0,11.393,-0
119.778655,0.733,-29.038132,1.261,4,14.476,0.096,15.176,0.079,NA,NA,NA,NA,NA,NA
119.779273,1.243,-28.562549,0.93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.779274,0.918,-28.562398,1.105,3,15.208,-0,15.925,-0,15.563,-0,15.024,-0,14.733,-0
119.779626,0.415,-28.901184,0.446,5,12.584,0.02,13.164,0.013,12.822,0.021,12.454,0.046,12.32,0.03
119.779819,0.73,-28.433556,0.43,4,13.943,0.042,14.243,0.042,14.027,-0,13.872,-0,13.901,-0
119.779838,0.633,-28.651124,0.94,4,14.24,0.043,15.11,0.139,14.811,-0,13.969,-0,13.731,-0
119.779969,0.929,-29.076703,0.819,5,14.865,0.033,15.497,0.048,15.167,-0,14.652,-0,14.383,-0
119.780078,0.371,-28.238147,0.377,4,13.299,0.02,13.892,0.063,13.584,-0,13.132,-0,13.014,-0
119.780438,0.687,-28.47421,0.962,3,NA,NA,15.139,-0,NA,NA,NA,NA,NA,NA
119.780519,0.198,-28.47455,1.551,2,14.666,-0,NA,NA,14.83,-0,14.613,-0,NA,NA
119.78058,1.113,-28.634052,0.617,3,13.271,-0,13.819,-0,13.476,-0,13.15,-0,13.031,-0
119.780724,0.435,-28.455084,0.44,4,13.512,0.022,14.152,0.048,13.772,-0,13.299,-0,13.134,-0
119.780739,0.593,-29.005101,1.096,4,12.459,0.044,12.598,0,12.451,-0,12.58,-0,12.771,-0
119.780859,0.842,-29.005253,1.371,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.781168,0.33,-28.130285,1.259,2,15.403,-0,15.9,-0,15.596,-0,15.382,-0,15.48,-0
119.781417,0.827,-28.315159,0.872,2,16.169,-0,16.958,-0,16.481,-0,15.894,-0,15.817,-0
119.781495,1.196,-28.186097,0.824,2,15.998,-0,17.276,-0,NA,NA,NA,NA,NA,NA
119.78152,0.547,-28.531686,0.398,4,14.214,0.043,14.831,0.015,14.461,-0,14.022,-0,13.921,-0
119.781871,0.701,-28.187252,1.18,2,NA,NA,NA,NA,16.737,-0,15.58,-0,NA,NA
119.781981,0.285,-28.895188,0.28,5,11.798,0.019,13.149,0.018,12.406,-0,11.332,-0,10.938,0.036
119.782096,1.059,-28.835072,0.879,3,15.249,-0,15.713,-0,15.326,-0,15.124,-0,15.082,-0
119.782215,1.102,-28.21107,1.239,2,NA,NA,NA,NA,16.48,-0,NA,NA,15.5,-0
119.782639,0.961,-28.401842,1.639,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.782699,1.114,-28.759675,0.865,3,16.053,-0,17.169,-0.22,16.459,-0,15.846,-0,NA,NA
119.782841,0.176,-28.878714,0.126,3,9.937,0.03,10.921,0.014,10.351,0.012,9.634,0.019,9.335,0.04
119.782849,0.83,-28.947393,1.048,3,15.479,-0,16.214,-0,15.824,-0,15.295,-0,NA,NA
119.782901,0.648,-28.971069,0.659,5,14.436,0.049,14.987,0.04,14.67,0.078,14.321,0.044,14.255,-0
119.783152,0.679,-28.669054,0.683,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.78329,0.757,-28.304966,0.988,2,15.228,-0,16.178,-0,15.658,-0,14.903,-0,14.881,-0
119.783303,1.149,-28.304801,0.824,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.783361,1.289,-28.691046,0.581,2,15.51,-0,16.435,-0,15.969,-0,15.178,-0,14.887,-0
119.783427,1.41,-28.304808,0.709,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.783458,1.233,-28.690806,1.05,3,15.49,-0,16.238,-0.12,NA,NA,NA,NA,NA,NA
119.783781,1.311,-28.691003,0.754,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.783839,0.996,-28.55395,1.282,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.784139,0.329,-28.553429,0.643,2,13.671,-0,15.325,-0.057,NA,NA,NA,NA,NA,NA
119.784382,1.002,-28.416358,1.335,3,16.426,-0,17.043,-0,16.79,-0,16.018,-0,16.026,-0
119.784463,0.87,-28.792501,1.147,2,15.312,-0,16.427,-0,15.807,-0,14.889,-0,14.592,-0
119.784465,1.344,-28.988548,0.679,2,15.957,-0,NA,NA,16.234,-0,15.781,-0,NA,NA
119.784601,0.686,-28.723497,0.965,3,15.91,-0,16.433,-0,16.034,-0,15.634,-0,NA,NA
119.784843,1.387,-28.988458,0.62,3,16.039,-0,16.691,0.011,NA,NA,NA,NA,NA,NA
119.785018,0.78,-28.582133,0.759,5,14.798,0.086,15.649,0.124,15.235,-0,14.496,-0,14.275,-0
119.785466,0.006,-28.480101,0.519,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.785545,0.736,-28.912348,0.93,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.785588,0.827,-28.387148,0.825,3,14.974,-0,15.413,-0,15.087,-0,14.839,-0,14.749,-0
119.785793,0.72,-28.682069,0.946,2,15.883,-0,16.557,-0,16.195,-0,15.666,-0,NA,NA
119.785904,1.097,-28.361297,0.558,3,15.838,-0,16.734,-0,16.206,-0,15.632,-0,15.458,-0
119.785959,0.229,-28.518646,0.306,4,11.132,0.01,11.523,0.02,11.28,-0,11.048,-0,10.943,0.04
119.785961,1.072,-28.201383,0.681,3,15.547,-0,16.118,-0,15.782,-0,15.432,-0,NA,NA
119.786053,0.893,-28.343431,0.407,3,14.528,-0,15.003,-0,14.724,-0,14.441,-0,14.299,-0
119.786156,1.118,-28.201277,0.796,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.786376,0.448,-28.964582,0.543,5,14.219,0.03,14.828,0.024,14.443,-0,14.064,-0,13.953,-0
119.786462,1.266,-28.749915,0.952,2,11.358,-0,12.413,-0,NA,NA,10.913,0,10.381,0.026
119.7868,0.861,-29.065511,0.452,4,14.418,0.023,14.894,0.012,14.604,0.031,14.338,0,14.286,-0
119.786998,0.449,-28.228364,0.503,4,12.87,0.006,13.314,0.032,13.064,0.012,12.764,0.039,12.712,-0
119.78705,1.131,-28.671752,0.816,3,14.868,-0,16.392,-0,15.59,-0,14.372,-0,NA,NA
119.787184,0.243,-28.869187,0.203,4,12.203,0.014,12.827,0.012,12.48,-0,11.951,-0,11.654,-0
119.78793,0.704,-28.298304,0.68,3,14.532,-0,15.249,-0,14.876,-0,14.375,-0,14.105,-0
119.78883,1.329,-28.471118,0.781,3,NA,NA,NA,NA,16.39,-0,15.973,-0,NA,NA
119.789161,0.662,-28.093032,0.997,5,13.9,0.023,14.292,0.064,14.054,-0,13.846,-0,13.802,-0
119.789361,0.338,-29.022316,0.331,5,11.908,0.022,12.9,0.006,12.352,0.006,11.635,0.026,11.348,0.048
119.789434,1.15,-28.274072,0.907,2,14.527,-0,15.529,-0,14.974,-0,14.182,-0,13.967,-0
119.789482,0.788,-28.274076,0.762,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.789558,1.26,-28.403344,1.015,3,15.617,-0,16.674,-0,NA,NA,NA,NA,NA,NA
119.789718,0.461,-28.26118,0.542,4,14.141,0.05,14.566,0.08,14.312,-0,14.078,-0,14.062,-0
119.789778,0.699,-28.435162,0.426,4,13.364,0.006,13.671,0.021,13.467,-0,13.343,-0,13.321,-0
119.790044,1.494,-28.171279,1.451,2,NA,NA,16.363,-0,16.122,-0,15.565,-0,NA,NA
119.790368,0.288,-28.839081,0.419,4,13.419,0.014,13.753,0.008,13.505,-0,13.391,-0,13.373,-0
119.790379,1.506,-28.170958,0.685,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.790539,0.314,-28.735949,0.309,4,12.802,0,13.193,0.006,12.923,-0,12.739,-0,12.705,-0
119.790779,0.428,-29.007777,0.638,4,13.403,0.008,13.817,0.029,13.565,0.011,13.342,0.034,13.193,-0
119.791009,0.522,-28.52443,0.862,4,13.129,0.022,13.583,0.017,13.302,-0,13.055,-0,12.941,-0
119.791043,0.894,-28.641549,1.511,3,15.436,-0,15.962,-0,15.599,-0,15.345,-0,15.318,-0
119.791385,0.578,-28.310264,0.774,4,13.564,0.015,14.086,0.052,13.791,0.017,13.472,0.008,13.407,-0
119.791974,0.439,-28.915676,0.398,4,13.957,0.039,15.336,0.025,14.57,-0,13.446,-0,12.914,-0
119.792472,0.873,-28.178836,0.789,3,15.4,-0,16.106,-0,15.66,-0,15.152,-0,15.098,-0
119.792818,1.036,-28.568587,1.099,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.792911,0.478,-28.376554,0.39,3,14.066,-0,15.144,-0,14.579,-0,13.664,-0,13.289,-0
119.793036,0.245,-28.487836,0.334,4,12.301,0.006,12.646,0.032,12.415,-0,12.222,-0,12.182,-0
119.794061,0.609,-28.741963,0.535,5,13.959,0.021,15.811,0.041,14.809,-0,13.303,-0,12.657,-0
119.794122,0.34,-28.895796,1.065,2,15.618,-0,16.42,-0,15.966,-0,15.394,-0,NA,NA
119.794242,0.898,-28.895488,1.312,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.794563,0.881,-28.247241,1.162,4,15.142,0.008,15.734,0.152,15.472,-0,15.095,-0,14.843,-0
119.794858,0.947,-28.246971,1.147,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.794882,0.329,-28.315788,0.552,4,12.244,0.006,12.483,0.041,12.321,0.028,12.277,0.01,12.368,-0
119.795156,0.767,-28.809235,1.027,5,15.632,0.55,16.017,0.023,15.632,-0,15.137,-0,14.959,-0
119.795252,1.05,-28.809285,1.172,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.795355,1.346,-28.271982,0.852,2,NA,NA,NA,NA,16.117,-0,14.835,-0,14.325,-0
119.79591,0.787,-28.285355,0.815,3,13.622,-0,NA,NA,NA,NA,13.571,-0,NA,NA
119.796019,0.453,-28.849825,0.724,3,13.849,-0,14.21,-0,13.965,-0,13.815,-0,13.742,-0
119.796024,0.474,-28.849807,0.447,3,13.839,-0,14.231,-0.021,NA,NA,NA,NA,NA,NA
119.796101,0.458,-28.352261,0.793,4,13.934,0.016,14.507,0.006,14.171,-0,13.838,-0,13.71,-0
119.796278,0.663,-28.297986,0.487,4,12.117,0.012,12.446,0.026,12.228,0.006,12.103,0.012,12.143,-0
119.796416,0.833,-28.827149,0.715,4,15.063,0.019,15.538,0.044,15.252,-0,14.985,-0,14.914,-0
119.796478,1.294,-28.583203,0.665,2,15.692,-0,16.429,-0,16.023,-0,15.474,-0,15.355,-0
119.79676,0.641,-28.327507,0.796,3,14.939,-0,15.721,-0,15.23,-0,14.655,-0,14.44,-0
119.796789,1.074,-28.583115,1.27,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.797638,0.211,-28.429309,0.356,4,12.841,0.006,14.337,0.006,13.555,-0,12.253,-0,11.7,-0
119.79766,0.742,-28.396907,0.492,3,14.308,-0,15.014,-0,14.626,-0,14.125,-0,13.964,-0
119.797685,1.048,-28.254811,0.638,3,15.535,-0,16.245,-0,15.757,-0,15.226,-0,15.014,-0
119.797688,0.875,-28.254853,0.583,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.797755,1.154,-28.254796,0.52,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.797905,0.765,-28.723731,1.261,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.79802,0.329,-28.129487,0.447,4,12.792,0.014,14.033,0,13.385,0.017,12.385,0.015,12.02,-0
119.798918,1.433,-29.041658,0.429,2,NA,NA,NA,NA,16.34,-0,NA,NA,NA,NA
119.799056,0.579,-28.150519,1.291,3,15.617,-0,16.473,-0,16.041,-0,15.305,-0,15.152,-0
119.799309,0.881,-28.656866,0.98,3,14.541,-0,15.038,-0,14.728,-0,14.521,-0,14.562,-0
119.799505,0.646,-28.281282,0.936,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.799891,0.971,-28.868834,1.179,4,15.344,0.179,15.969,0.012,15.537,-0,15.03,-0,14.929,-0
119.800033,1.101,-28.304793,1.226,2,15.629,-0,16.538,-0,15.978,-0,15.296,-0,15.459,-0
119.800083,0.254,-28.106628,0.434,4,11.402,0.006,12.474,0.01,11.893,0.016,11.03,0.029,10.764,0.04
119.800135,0.264,-28.567783,0.283,4,11.557,0.006,11.945,0.012,11.705,-0,11.497,-0,11.461,-0
119.800361,1.193,-28.489522,0.664,2,15.81,-0,16.645,-0,NA,NA,NA,NA,NA,NA
119.800417,0.769,-28.550704,1.229,2,NA,NA,NA,NA,NA,NA,NA,NA,14.992,-0
119.800448,0.724,-28.123467,0.83,4,14.454,0.027,15.131,0.061,14.785,-0,14.209,-0,14.101,-0
119.800712,0.984,-28.228286,0.948,4,14.959,0,15.291,0.105,15.106,-0,14.917,-0,NA,NA
119.800811,0.308,-28.68577,0.279,4,12.546,0.021,12.954,0.006,12.666,-0,12.453,-0,12.382,-0
119.800853,0.811,-28.782271,1.014,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.800916,0.402,-28.78202,1.104,2,15.21,-0,15.753,-0,15.443,-0,15.065,-0,14.998,-0
119.800947,1.266,-28.550588,1.209,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.801217,1.145,-29.00522,0.833,3,15.532,-0,16.534,-0,16.011,-0,15.302,-0,NA,NA
119.801252,0.238,-28.467431,0.33,4,13.268,0.026,14.596,0.037,13.894,-0,12.77,-0,12.278,-0
119.801545,0.725,-28.64845,1.056,3,15.867,-0,16.6,-0,16.148,-0,15.71,-0,NA,NA
119.802093,0.747,-28.605423,1.421,3,NA,NA,NA,NA,NA,NA,15.96,-0,15.739,-0
119.802294,1.206,-28.605701,1.291,4,16.232,-0,16.978,-0.211,16.734,-0,NA,NA,NA,NA
119.802702,0.647,-28.363642,0.673,3,14.617,-0,15.851,-0,15.193,-0,14.138,-0,13.689,-0
119.802793,0.934,-28.289191,0.579,2,14.763,-0,15.718,-0,15.188,-0,14.365,-0,14.291,-0
119.803156,1.004,-28.288944,0.854,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.803504,0.35,-28.475417,0.315,4,13.453,0.014,14.091,0.023,13.727,-0,13.278,-0,13.14,-0
119.803947,0.917,-28.506481,0.619,3,15.063,-0,15.775,-0,15.381,-0,14.862,-0,14.692,-0
119.80408,0.688,-28.905994,0.837,3,15.231,-0,16.221,-0,15.66,-0,14.824,-0,14.514,-0
119.804175,0.951,-29.015353,0.9,5,14.824,0.028,15.481,0.051,15.092,0.041,14.636,0.049,NA,NA
119.804211,1.052,-28.5065,0.708,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.805645,0.835,-28.734139,0.739,3,15.715,-0,16.523,-0,16.042,-0,15.437,-0,15.178,-0
119.80575,0.667,-28.956224,0.564,5,14.412,0.014,14.974,0,14.654,-0,14.283,-0,14.181,-0
119.805901,0.28,-28.748671,0.217,4,10.892,0.027,10.851,0.017,10.773,0.01,11.006,0.023,11.247,-0
119.805929,0.791,-28.298555,1.257,4,14.623,0.097,15.339,0.038,15.008,-0,14.336,-0,NA,NA
119.805956,0.835,-28.298454,0.864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.80603,0.582,-28.192804,0.812,3,14.475,-0,15.199,-0,14.826,-0,14.261,-0,14.242,-0
119.80635,0.721,-28.66359,0.556,4,14.696,0.015,15.178,0.056,14.893,-0,14.616,-0,14.565,-0
119.806389,1.134,-28.972056,1.091,2,14.989,-0,16.472,-0,15.805,-0,14.456,-0,NA,NA
119.806412,0.758,-28.349444,0.692,3,15.083,-0,15.939,-0,15.43,-0,14.842,-0,14.614,-0
119.806451,0.946,-28.725378,0.939,3,15.422,-0,16.242,-0,15.805,-0,15.136,-0,14.936,-0
119.806473,0.951,-28.871744,0.676,2,NA,NA,NA,NA,NA,NA,NA,NA,15.7,-0
119.806487,0.663,-28.586969,0.804,3,15.407,-0,16.057,-0,15.675,-0,15.227,-0,15.096,-0
119.80656,0.975,-28.972334,0.852,3,15.003,-0,16.553,-0.165,15.807,-0,14.587,-0,NA,NA
119.806573,0.942,-28.725362,0.974,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.80677,0.63,-28.382504,0.88,3,14.828,-0,15.303,-0,14.995,-0,14.848,-0,14.947,-0
119.80691,1.326,-28.389906,1.372,3,15.598,-0,16.367,-0,NA,NA,NA,NA,NA,NA
119.806914,0.868,-29.046826,0.643,3,14.141,-0,14.614,-0.026,14.28,-0,14.11,-0,NA,NA
119.806922,0.824,-28.98137,0.817,4,15.391,0.011,16.297,0.146,15.828,-0,15.155,-0,14.967,-0
119.8071,0.853,-29.034398,1.073,3,15.289,-0,15.923,-0,15.507,-0,15.108,-0,NA,NA
119.807307,0.667,-28.555514,0.456,4,14.092,0.042,15.112,0.102,14.606,-0,13.736,-0,13.388,-0
119.807357,0.168,-28.423176,0.234,3,9.739,0.012,11.185,-0,10.375,0.031,9.237,0.021,8.691,0.028
119.807396,0.539,-28.99489,1.006,3,14.31,-0,15.277,-0,14.785,-0,14.001,-0,13.635,-0
119.80756,1.547,-28.555562,0.552,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.807871,0.66,-28.819181,0.699,3,15.126,-0,15.924,-0,15.474,-0,14.801,-0,14.478,-0
119.80788,0.512,-28.409262,0.335,3,13.06,-0,14.472,-0,13.724,-0,12.52,-0,11.99,-0
119.807915,0.925,-28.819224,0.635,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.808036,0.929,-28.698817,0.72,2,16.316,0.022,17.072,0.011,16.669,0,15.97,0,15.828,0
119.808408,0.49,-28.7019,1.455,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.808481,0.638,-28.238635,0.527,4,14.29,0,15.315,0.008,14.751,-0,13.887,-0,13.578,-0
119.808644,0.876,-28.890112,0.413,4,12.25,0.019,12.412,0.014,12.248,0.033,12.348,0.022,12.524,0.015
119.808768,0.601,-28.209441,0.527,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.808984,0.597,-28.209715,1.756,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.809432,0.445,-28.369846,0.486,4,13.9,0.008,14.506,0.041,14.157,-0,13.727,-0,13.562,-0
119.80949,0.536,-28.624055,0.585,4,14.445,0.006,15.208,0.054,14.783,-0,14.19,-0,14.014,-0
119.810547,0.461,-29.020319,0.379,5,12.568,0.022,13.411,0.014,12.942,0.006,12.334,0.04,12.093,0.017
119.811521,0.675,-28.68009,0.487,5,13.86,0.021,14.406,0.032,14.09,-0,13.717,-0,13.644,-0
119.811742,0.405,-28.317224,0.663,4,13.363,0.006,13.806,0.033,13.554,-0,13.287,-0,13.268,-0
119.811953,0.749,-28.771198,1.075,3,15.195,-0,15.999,-0,15.496,-0,14.947,-0,14.739,-0
119.811988,0.837,-28.771207,0.97,4,15.1,0.042,15.932,0.086,NA,NA,NA,NA,NA,NA
119.812277,0.306,-28.311206,0.429,4,11.078,0.006,11.323,0.025,11.142,-0,11.086,-0,11.164,-0
119.812531,0.689,-29.047105,0.401,5,13.606,0.008,14.255,0.021,13.886,0.011,13.442,0.052,NA,NA
119.812618,0.116,-29.046596,2.044,2,NA,NA,NA,NA,NA,NA,NA,NA,13.315,-0
119.812655,0.572,-28.885955,1.16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.812992,0.661,-28.936239,1.905,2,NA,NA,NA,NA,15.716,-0,15.088,-0,14.658,-0
119.813106,0.902,-28.936578,1.135,2,15.38,-0,16.167,-0,NA,NA,NA,NA,NA,NA
119.813361,0.94,-28.936735,0.688,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.813699,1.136,-28.484042,0.661,3,15.63,-0,16.478,-0,15.892,-0,15.31,-0,15.204,-0
119.813987,0.905,-29.063039,0.921,3,15.833,-0,16.732,-0,16.206,-0,15.598,-0,NA,NA
119.814544,1.052,-28.87837,0.532,2,14.302,-0,15.315,-0.041,NA,NA,NA,NA,NA,NA
119.814804,0.571,-28.905071,0.972,4,15.121,0.065,15.888,0.041,15.456,-0,15.052,-0,14.837,-0
119.81495,1.343,-28.97256,1.204,3,14.726,-0,NA,NA,15.381,-0,14.195,-0,13.696,-0
119.815232,0.268,-28.873459,0.442,4,11.192,0.006,11.355,0.008,11.188,0,11.237,0,11.324,0
119.815237,0.846,-28.972899,0.966,4,14.712,-0,16.147,0.057,NA,NA,NA,NA,NA,NA
119.815278,0.709,-28.796479,0.965,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.81539,0.901,-28.858339,0.843,3,15.676,-0,16.334,-0,15.947,-0,15.482,-0,15.087,-0
119.815405,0.933,-28.858423,1.18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.8155,0.593,-28.638178,0.519,4,13.881,0.01,14.34,0.026,14.045,-0,13.752,-0,13.646,-0
119.81551,0.464,-28.542086,0.611,4,14.226,0.008,14.94,0.012,14.52,-0,13.995,-0,13.922,-0
119.81567,0.868,-28.613001,0.805,3,15.227,-0,15.669,-0.079,NA,NA,NA,NA,NA,NA
119.815862,0.765,-28.999192,0.866,4,14.68,-0,16.276,-0,15.426,0.011,14.116,0.081,13.387,-0
119.81636,0.429,-29.025069,0.226,2,15.888,-0,16.968,-0.228,NA,NA,NA,NA,15.23,-0
119.816474,0.287,-28.608208,0.613,4,12.696,0.01,12.884,0.012,12.716,-0,12.739,-0,12.811,-0
119.816681,1.803,-28.384227,0.465,2,NA,NA,16.242,-0,15.741,-0,15.132,-0,14.99,-0
119.816847,1.04,-28.384115,0.906,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.816849,1.014,-28.384031,1.089,3,15.384,-0,NA,NA,NA,NA,NA,NA,NA,NA
119.817312,0.275,-28.583177,0.286,4,12.893,0.01,13.382,0.012,13.078,-0,12.766,-0,12.67,-0
119.81767,0.809,-28.328743,0.68,3,14.905,-0,15.436,-0,15.125,-0,14.804,-0,14.824,-0
119.817915,0.715,-28.841078,0.459,4,14.225,0.04,14.699,0.037,14.4,-0,14.087,-0,14.055,-0
119.817984,0.384,-28.968237,1.531,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.817997,1.079,-28.950486,1.021,3,15.598,-0,16.366,-0,15.946,-0,15.375,-0,15.202,-0
119.818056,1.589,-28.950441,0.893,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.818162,0.54,-28.602282,1.302,3,NA,NA,14.601,-0,NA,NA,NA,NA,NA,NA
119.818606,0.371,-28.762906,0.226,4,13.391,0,13.92,0.011,13.58,-0,13.28,-0,13.167,-0
119.818788,0.865,-28.520535,1.036,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.818803,1.121,-28.126275,0.842,2,15.896,-0,16.806,-0,NA,NA,NA,NA,NA,NA
119.818991,1.144,-28.597929,0.735,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.819215,0.954,-28.942251,0.626,3,14.808,-0,15.598,-0,15.189,-0,14.56,-0,14.268,-0
119.819534,0.948,-28.664885,1.307,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.819568,0.686,-28.394456,0.616,3,14.523,-0,15.04,-0,14.7,-0,14.377,-0,14.289,-0
119.820311,0.887,-28.83459,1.088,3,NA,NA,NA,NA,NA,NA,NA,NA,13.682,-0
119.820832,0.474,-28.173581,0.561,5,13.785,0.029,15.016,0.047,14.392,0.006,13.333,0.031,12.881,-0
119.82098,1.401,-28.912184,0.576,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.821201,1.465,-28.239256,0.651,2,15.11,-0,15.823,-0,15.441,-0,14.962,-0,15.036,-0
119.821239,0.695,-28.297951,1.18,4,15.599,0.113,16.198,0.166,15.842,-0,15.388,-0,NA,NA
119.821259,0.833,-28.239229,1.172,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.821278,0.338,-28.697557,0.367,5,13.021,0.005,14.658,0.043,13.796,-0,12.404,-0,11.809,-0
119.821578,0.931,-28.35087,0.683,3,15.005,-0,15.89,-0,15.429,-0,14.731,-0,14.451,-0
119.821806,1.391,-28.912307,0.529,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.821997,0.66,-28.656111,0.671,5,14.501,0.067,14.92,0.027,14.656,-0,14.438,-0,14.408,-0
119.82213,0.937,-28.927155,1,3,15.689,-0,16.474,-0,15.996,-0,15.377,-0,NA,NA
119.822344,0.506,-28.186507,1.205,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119.822385,0.941,-28.927055,0.808,3,15.577,-0,16.494,-0.144,NA,NA,NA,NA,NA,NA
119.822667,1.071,-28.35631,1.377,2,NA,NA,NA,NA,15.749,-0,15.179,-0,15.124,-0
119.822849,0.965,-28.622112,1.177,2,15.501,-0,17.226,-0,NA,NA,NA,NA,15.563,-0.15
119.823145,0.501,-28.271072,0.56,4,13.766,0.025,14.126,0.037,13.896,-0,13.724,-0,13.688,-0
119.823534,0.588,-28.776831,0.764,4,14.966,0.037,16.837,0.182,15.909,-0,14.153,-0,13.323,-0
119.823683,1.131,-28.257711,0.904,2,15.112,-0,15.808,-0,15.398,-0,14.917,-0,14.881,-0
119.823842,0.678,-28.257909,1.087,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
