radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
119.433838,0.493,-25.875824,0.122,2,NA,NA,NA,NA,NA,NA,NA,NA,13.455,0.131
119.43403,1.102,-25.686142,1.184,2,14.033,-0,14.86,-0,14.503,-0.01,13.81,-0,13.645,0.119
119.434077,0.473,-25.615438,0.669,2,15.52,0.043,16.201,0.041,15.827,0.011,15.238,0.022,15.035,0.174
119.434222,0.761,-25.73689,0.579,2,16.35,-0,17.422,-0,16.74,0.036,15.936,0.025,15.55,-0
119.434615,0.293,-25.463124,0.364,2,14.993,0.055,16.113,0.049,15.545,0.034,14.593,0.043,14.169,0.034
119.43485,0.596,-25.583245,0.463,2,15.257,0.014,16.064,0.083,15.58,0.044,15,0.077,14.776,0.043
119.434869,1.004,-26.1463,1.148,2,16.51,-0,17.332,-0.118,16.766,-0,16.119,-0,NA,NA
119.435133,0.879,-25.976581,0.765,2,15.735,0.018,16.447,0.107,16.034,0.026,15.55,0.074,15.481,-0
119.43527,0.456,-26.181104,0.236,3,13.415,0.005,14.67,0.027,14.045,0.02,12.974,0.017,12.455,0.033
119.435364,0.42,-25.547429,0.966,2,15.062,-0,15.773,-0.032,15.364,0.006,14.974,-0,14.629,-0
119.435395,0.422,-26.44306,0.298,4,13.013,0.012,13.601,0.012,13.269,0.014,12.851,0.028,12.694,0.055
119.435561,1.126,-25.770712,1.053,2,16.464,0.014,17.351,0.176,16.826,0.085,16.188,0.123,16.015,-0
119.435597,0.134,-25.855152,0.061,2,11.654,0.008,12.109,0,11.813,0.015,11.561,0.028,11.475,0.071
119.436311,0.645,-25.993136,0.389,3,14.47,0.079,15.249,0.014,14.826,0.011,14.297,0.014,14.055,0.081
119.436525,0.525,-25.893061,0.645,2,15.832,0.014,16.448,0.056,16.115,0.016,15.576,0.079,15.288,-0
119.436712,0.194,-25.569739,0.166,2,13.885,0.008,14.986,0.008,14.39,0.02,13.477,0.022,13.069,0.069
119.437005,0.718,-25.607914,0.151,3,12.65,0.022,14.09,0,13.342,0.026,12.118,0.027,11.615,0.022
119.437623,1.415,-26.391652,0.686,2,15.7,0.008,17.184,0.087,16.428,0.044,15.228,0.006,14.447,-0
119.437909,0.17,-26.05977,0.292,3,13.015,0.027,14.327,0.016,13.653,0.012,12.549,0.006,12.046,0.075
119.438159,0.394,-25.622979,0.756,2,15.435,0.006,15.765,0,15.552,0.067,15.381,0.04,NA,NA
119.438253,0.98,-25.90464,0.839,2,15.876,0.017,16.73,0.053,16.202,0,15.633,0.01,15.631,0.402
119.438862,0.477,-25.882119,0.638,3,15.103,0.06,15.799,0.056,15.377,0.008,14.97,0.006,14.842,0.099
119.438902,0.61,-26.039367,0.394,3,15.009,0.047,15.859,0.065,15.414,0.008,14.796,0.037,14.569,0.06
119.439212,0.513,-26.406823,0.328,3,14.567,0.011,15.27,0.011,14.894,0.028,14.449,0.022,14.192,0.057
119.439395,1.328,-26.301749,0.893,2,14.905,0.068,15.488,0.02,15.217,0.13,14.821,0.043,NA,NA
119.440404,0.224,-26.053548,0.544,3,12.945,0.046,13.399,0.037,13.123,0.054,12.865,0.031,12.784,0.006
119.440516,0.916,-25.694393,1.028,2,16.389,-0,17.379,-0.138,16.793,0.011,16.097,0.014,15.757,-0
119.440712,0.777,-26.239998,0.249,2,15.256,0.097,16.192,0,15.606,0.018,14.983,0.068,14.84,0.006
119.441003,0.722,-26.288072,0.868,2,16.03,0.008,16.924,0.101,NA,NA,NA,NA,NA,NA
119.441345,0.285,-25.827499,0.407,2,14.182,0.021,15.656,0.023,14.872,0.021,13.635,0,13.05,0.057
119.441477,1.015,-25.732369,0.529,2,14.975,0.08,15.477,0.015,15.176,0.012,14.946,0.128,NA,NA
119.441558,0.846,-25.923324,0.883,2,15.533,0.016,16.434,0.105,15.96,0.014,15.312,0.106,14.952,0.118
119.441721,1.005,-25.754015,0.129,3,10.404,0.016,10.917,0.005,10.603,0.014,10.301,0.017,10.178,0.046
119.441788,0.216,-26.097962,0.209,3,12.676,0.006,13.703,0.017,13.141,0.021,12.329,0.006,12.027,0.048
119.44191,1.138,-26.326281,1.783,2,16.157,-0,17.341,-0.124,16.789,-0,15.958,-0,15.485,-0
119.441971,1.105,-25.821992,0.228,2,14.622,0.028,14.911,0,14.699,-0,14.615,-0,NA,NA
119.442009,0.719,-26.127288,0.793,2,15.991,0.037,16.785,0.115,16.384,0.019,15.629,0,15.342,0.044
119.442044,0.439,-26.176776,1.364,4,15.268,0.082,16.105,0.048,15.684,0.028,15.115,0.03,15.097,-0
119.442049,0.991,-26.181286,0.59,2,16.58,-0,17.959,-0.283,NA,NA,NA,NA,15.41,-0
119.442456,0.744,-25.636381,0.642,2,15.713,0.076,16.349,0.103,15.996,0.012,15.563,0.019,15.384,0.206
119.44319,0.333,-25.489752,0.254,2,12.981,0.006,13.993,0.012,13.453,0.021,12.604,0.014,12.26,0.073
119.443441,0.858,-25.503332,0.227,3,12.472,0.01,13.534,0,12.966,0.026,12.105,0.017,11.745,0.035
119.443461,0.844,-25.481185,0.87,2,15.78,0.04,16.411,0.118,16.122,-0,15.681,-0,15.301,0
119.443603,0.834,-25.849043,0.183,3,14.454,0.005,15.062,0.029,14.69,0.012,14.279,0.017,14.093,0.036
119.443732,0.193,-25.553317,0.1,2,14.355,0.017,14.883,0.022,14.543,0.033,14.192,0.016,14.079,0.039
119.444255,0.756,-25.628152,0.81,2,15.429,0.063,16.1,0.037,15.71,0,15.287,0.078,15.082,0.12
119.444348,1.132,-25.529401,0.321,3,12.834,0.005,13.281,0.017,13.003,0.021,12.755,0.034,12.65,0.071
119.444574,0.608,-26.348087,0.245,3,13.754,0.018,15.088,0.037,14.415,0,13.278,0.028,12.732,0.089
119.444931,0.296,-25.949728,0.276,3,11.602,0.023,12.651,0.023,12.085,0.016,11.284,0.007,10.993,0.048
119.445188,0.556,-26.004061,0.767,4,13.838,0.023,15.12,0.032,14.461,0.02,13.357,0.006,12.879,0.058
119.445689,0.62,-25.997196,0.901,2,15.661,0.226,16.622,0.051,16.206,0.044,15.405,0.096,15.102,0.252
119.446558,0.874,-26.195016,0.401,2,16.011,0.041,16.909,0.052,16.463,0.069,15.767,0.061,15.45,0.266
119.447207,0.538,-26.182933,0.417,2,14.762,0.006,15.16,0.021,14.89,0.012,14.667,0.052,14.569,0.144
119.447226,0.678,-26.116852,0.549,2,16.594,-0,17.57,-0,16.994,0.08,16.199,0.081,NA,NA
119.447268,1.26,-25.733581,0.357,3,12.94,0,13.147,0.015,12.979,0.014,12.924,0.04,12.968,0.02
119.447324,0.905,-25.580119,1.265,2,NA,NA,NA,NA,NA,NA,NA,NA,14.818,0.2
119.447368,0.282,-26.397006,0.284,4,13.224,0.012,13.679,0.014,13.417,0.016,13.156,0.016,13.038,0.039
119.448149,0.278,-26.156087,0.244,3,13.242,0.016,13.554,0.013,13.352,0.012,13.258,0.034,13.233,0.027
119.448295,0.412,-26.413009,1.451,2,14.341,0.043,15.247,0.12,14.855,0.095,14.169,0.056,14.067,0.055
119.448409,0.884,-26.428449,0.467,3,15.366,0.038,16.164,0.036,15.731,0.006,15.079,0.008,14.938,0.164
119.448466,1.074,-25.741474,0.229,3,12.331,0.017,12.752,0.006,12.492,0.017,12.245,0.043,12.223,0.049
119.449053,0.257,-26.134692,0.528,3,13.737,0.02,14.975,0.021,14.329,0.039,13.291,0.023,12.803,0.063
119.449275,0.67,-26.44559,0.752,2,15.597,0.012,16.505,0.078,16.069,-0,15.407,-0,NA,NA
119.449564,0.934,-25.962864,0.458,2,15.522,0.022,16.573,0.105,16.117,0,15.348,0.03,15.187,-0
119.449672,0.679,-25.787915,0.298,2,15.925,-0,16.969,-0.106,16.376,0.061,15.492,0.011,15.126,0.15
119.449754,0.21,-25.967733,0.433,3,13.898,0.049,14.346,0.006,14.077,0.016,13.845,0,13.757,0.059
119.449825,0.562,-26.437224,0.901,2,14.94,0.014,15.829,0.054,15.381,-0,14.773,-0,14.478,-0
119.449912,0.542,-25.88589,0.419,3,14.618,0.022,15.183,0.019,14.843,0.012,14.478,0,14.416,0.092
119.449961,0.412,-26.048587,0.695,3,15.155,0.031,15.798,0.059,15.476,0.011,14.992,0.018,14.893,0.158
119.450087,0.534,-25.842737,0.482,2,15.107,0.041,15.466,0.064,15.228,0.04,15.03,0,14.973,0.127
119.45018,0.886,-25.974835,0.392,3,15.062,0.01,16.507,0.038,15.76,0.029,14.513,0.006,13.96,0.037
119.450371,0.817,-26.104739,1.184,2,16.506,0.153,17.339,0.137,NA,NA,NA,NA,NA,NA
119.450414,0.288,-25.91835,0.29,3,12.571,0.023,12.794,0.011,12.603,0.015,12.631,0.026,12.697,0.021
119.450721,0.066,-25.687742,1.555,2,NA,NA,NA,NA,NA,NA,15.436,0.17,NA,NA
119.450733,0.689,-25.686906,0.331,2,15.483,-0,15.999,-0,15.669,0.008,NA,NA,NA,NA
119.451014,0.887,-25.597447,1.041,2,16.046,0.049,16.925,0.036,16.41,0.011,15.714,-0,NA,NA
119.451021,0.395,-26.31007,0.337,3,14.696,0.035,15.703,0.058,15.123,0.048,14.312,0.026,13.895,0.064
119.451127,0.659,-26.219462,0.426,2,15.913,-0,16.633,-0.063,16.277,0.052,15.798,0.043,NA,NA
119.451599,0.994,-25.483978,1.158,2,15.29,0.073,16.264,0.287,15.669,0.181,14.987,0,14.73,-0
119.45167,0.474,-26.004081,0.265,2,15.891,0.022,16.666,0.006,16.347,0.064,15.882,0.135,NA,NA
119.451756,0.403,-26.320069,0.448,4,14.401,0.023,15.277,0.036,14.813,0.024,14.158,0.036,13.983,0.011
119.451758,0.535,-25.475436,0.82,2,15.513,0.073,16.112,0.023,15.741,0.044,15.28,0.094,15.22,0
119.451844,1.871,-26.348207,1,2,16.063,-0,16.572,-0.121,16.117,-0,15.565,-0,15.41,-0
119.451852,0.205,-26.253297,0.145,3,13.117,0.009,13.835,0.006,13.439,0.014,12.912,0.022,12.712,0.045
119.451909,0.278,-25.893474,0.351,3,13.275,0.023,13.85,0.021,13.493,0.01,13.157,0.016,13.013,0.047
119.452234,1.36,-25.768959,0.246,2,13.48,0.01,13.756,0,13.534,0.032,13.486,0.014,NA,NA
119.45253,0.864,-25.867641,0.759,2,16.669,-0,18.101,-0.245,17.69,-0,16.39,-0,NA,NA
119.452911,0.574,-25.821065,0.64,3,15.132,0.037,15.829,0.034,15.471,0.026,14.901,0.033,14.693,0.006
119.452958,1.056,-25.899388,1.056,2,15.41,-0,16.002,-0,15.739,0.123,14.985,0.014,NA,NA
119.453455,1.381,-25.79994,0.549,2,13.74,-0,15.032,-0.019,14.375,0.034,13.327,0,12.9,0.07
119.454226,0.746,-25.873221,0.938,2,15.215,0.114,16.226,0.089,NA,NA,NA,NA,NA,NA
119.454234,0.754,-25.494359,0.116,3,13.262,0.013,13.741,0.019,13.431,0.015,13.139,0.017,13.044,0.012
119.454576,0.213,-25.507484,0.47,2,14.405,0,14.605,0.033,14.398,0.011,14.423,0.023,14.41,0.107
119.454578,0.408,-25.712769,0.664,2,14.297,0.028,15.107,0.036,14.684,0,13.992,0.034,13.599,0.032
119.454766,0.38,-26.061019,0.885,2,14.392,0.01,14.793,0.057,14.601,0.019,14.327,0.051,14.706,-0
119.45483,1.671,-26.386503,0.706,2,16.464,0.124,17.322,0.213,16.854,0.183,16.454,-0,NA,NA
119.454901,1.847,-26.39592,0.769,2,NA,NA,NA,NA,NA,NA,16.247,0.247,NA,NA
119.455207,0.995,-25.512063,0.48,2,16.284,0.196,16.852,0.16,16.439,0.033,16.133,0.152,15.962,-0
119.45557,0.892,-26.395633,0.046,2,NA,NA,NA,NA,16.586,0.06,NA,NA,NA,NA
119.455573,0.366,-26.124556,0.224,3,12.997,0.009,13.596,0.014,13.241,0.017,12.852,0.016,12.716,0.073
119.45575,1.524,-26.273013,1.021,2,16.558,-0,17.373,-0.112,16.86,0.042,16.299,0.016,16.042,-0
119.456359,0.462,-25.793272,1.013,2,14.432,0.006,15.606,0.032,15.105,-0,14.048,-0,13.858,-0
119.456665,0.164,-25.585535,0.644,2,14.459,0.023,15.059,0.026,14.692,0.01,14.279,0.042,14.08,0.035
119.456881,0.979,-25.842813,0.67,2,15.146,0.01,15.899,0.017,15.493,0,14.942,0.042,14.67,0.14
119.457258,0.321,-25.562167,0.152,2,14.146,0.022,14.873,0.046,14.471,0.018,13.903,0.01,13.694,0.057
119.457863,0.987,-25.702565,0.42,2,15.413,0.006,16.104,0.014,15.753,0.039,15.236,0.058,15.122,0.078
119.458367,0.873,-25.902148,0.928,3,14.238,0.083,14.974,0.024,14.549,0,14.2,0.029,NA,NA
119.458633,0.371,-26.090897,0.466,2,15.34,0.026,16.124,0.057,15.692,0.01,15.145,0.022,14.857,0.09
119.458811,0.328,-25.780948,0.153,2,13.989,0.01,14.744,0.017,14.298,0.026,13.772,0.011,13.562,0.093
119.45886,0.499,-26.333088,0.288,4,14.184,0.031,14.838,0.01,14.456,0.01,14.008,0.029,13.924,0.072
119.459194,0.773,-26.28606,0.507,4,14.748,0.045,15.357,0.038,14.974,0.111,15.317,1.22,14.325,0.113
119.459263,0.308,-25.74456,0.124,2,14.186,0.027,14.771,0.008,14.423,0.012,14.006,0.027,13.806,0.037
119.459298,0.172,-26.171902,0.238,3,13.032,0.011,13.448,0.02,13.181,0.027,12.97,0.024,12.921,0.113
119.459363,0.601,-26.222573,0.407,3,15.314,0.042,16.176,0.041,15.743,0.016,15.049,0.02,14.674,0.116
119.45965,0.585,-25.870777,0.594,2,14.705,0.016,16.104,0.061,15.369,0.065,14.191,0.006,13.698,0.064
119.459686,1.04,-25.501123,0.338,3,12.721,0.014,13.176,0.008,12.896,0.015,12.596,0.01,12.501,0.063
119.459918,0.845,-25.765755,0.277,3,13.472,0.026,13.768,0.021,13.559,0.021,13.477,0.025,13.464,0.046
119.460129,0.475,-26.374844,0.348,2,14.829,0.016,16.436,0.034,15.625,0.074,14.238,0.021,13.582,0.097
119.460517,0.424,-26.305288,0.835,2,NA,NA,NA,NA,NA,NA,NA,NA,13.544,0.065
119.460773,0.796,-26.319801,0.727,2,16.366,-0,16.836,0.051,16.563,-0,16.04,-0,NA,NA
119.460831,0.609,-26.135567,0.438,2,15.314,0.017,16.096,0.043,15.683,0.021,15.103,0.034,15.08,0.019
119.46111,0.532,-26.352769,0.469,2,15.466,0.006,16.257,0.014,15.879,0.073,15.125,0.076,15.021,-0
119.461212,1.365,-25.788648,0.591,2,14.653,0.029,15.169,0.017,15.007,-0,14.528,-0,NA,NA
119.461759,1.299,-25.609645,0.792,2,NA,NA,16.65,-0,16.199,-0.047,15.559,-0,15.425,-0
119.461833,0.799,-25.477628,0.426,2,15.421,0.029,16.249,0.021,15.887,0.012,15.078,0.037,14.782,0.064
119.46211,0.485,-26.410423,0.744,3,12.467,0.019,14.568,0.025,13.524,0.021,11.649,0,10.655,0.078
119.462292,0.933,-25.45349,1.008,2,15.966,0,16.906,0.115,16.439,0.066,15.687,0.081,15.49,-0
119.462425,0.909,-25.714979,0.861,2,15.594,0.079,16.119,0.025,15.823,0.026,15.42,0.108,NA,NA
119.463021,1.064,-25.987229,0.515,2,14.711,0.033,15.37,0.029,15.021,-0,14.646,-0,NA,NA
119.463572,1.659,-25.596425,0.615,2,15.887,-0,16.871,-0.09,16.41,-0,15.669,-0,NA,NA
119.463745,1.186,-25.629639,0.337,3,11.748,0.006,12.64,0.012,12.17,0.021,11.403,0.029,11.119,0.046
119.463981,0.92,-25.601387,0.233,3,12.726,0.018,12.919,0.005,12.765,0.009,12.71,0.031,12.781,0.054
119.464478,0.759,-26.037673,1.154,2,15.97,-0,16.788,-0.083,16.325,0.025,15.817,0.154,NA,NA
119.464569,1.09,-25.643004,1.416,2,16.531,-0,17.348,-0.131,16.793,0.019,16.23,0.014,15.937,-0
119.464628,0.468,-26.020613,0.18,3,12.13,0.012,13.246,0.017,12.643,0.025,11.792,0.008,11.447,0.057
119.464807,1.158,-25.807908,0.996,2,NA,NA,NA,NA,17.101,0.057,16.534,0.048,NA,NA
119.464849,1.416,-26.333579,0.579,2,15.243,0.158,15.888,0.065,NA,NA,NA,NA,NA,NA
119.464873,0.212,-26.181724,0.121,3,13.215,0.013,13.819,0.015,13.457,0.018,13.046,0.018,12.916,0.085
119.465112,0.458,-25.737096,0.332,2,15.456,0.011,16.199,0.031,15.777,0.018,15.191,0.025,14.959,0.17
119.465492,0.563,-25.952315,0.954,2,14.964,-0,16.455,-0,15.682,0.008,14.433,0.012,13.891,0.153
119.465556,0.341,-25.817973,0.645,2,15.074,0,15.814,0.039,15.382,0.023,14.87,0,14.672,0.109
119.466027,0.434,-26.202225,0.858,2,15.9,0.058,16.422,0.038,16.067,0.055,15.752,0.055,NA,NA
119.46634,1.097,-25.79968,0.902,2,15.808,0.063,16.556,0.055,16.154,0.014,15.617,0.006,15.44,-0
119.466393,1.037,-26.070048,1.645,2,16.607,-0,17.604,-0.16,17.133,-0,16.468,-0,NA,NA
119.467059,0.134,-26.161115,0.224,3,12.091,0.008,12.196,0.008,12.054,0.016,12.172,0.018,12.323,0.076
119.467399,0.393,-25.587383,1.304,2,15.753,0.03,16.023,0.048,15.833,0.027,15.735,0.066,NA,NA
119.46789,0.518,-26.051929,0.886,2,15.623,0.025,16.381,0.068,15.992,0.062,15.37,0.023,15.187,0.132
119.467909,0.79,-26.175449,0.997,2,15.024,0.047,15.76,0.051,15.338,0.021,14.818,0.01,14.699,0.046
119.468062,0.326,-26.063748,0.231,3,12.565,0.009,13.825,0.026,13.154,0.023,12.15,0.006,11.798,0.066
119.468138,0.161,-25.525529,0.095,2,13.493,0.006,14.404,0.01,13.922,0.019,13.154,0.017,12.845,0.081
119.468155,0.57,-26.366909,1.203,3,15.01,0.052,15.716,0.074,NA,NA,NA,NA,NA,NA
119.468157,0.552,-25.877833,0.378,3,13.846,0.011,14.345,0.036,14.038,0.012,13.714,0.033,13.631,0.098
119.468317,0.426,-26.144578,0.816,2,14.852,0.011,15.888,0.034,15.285,0.037,14.528,0.015,14.206,0.03
119.468365,0.791,-25.940323,1.099,2,15.593,0.059,16.786,0.017,16.153,0.008,15.295,0.015,14.813,-0
119.468625,0.875,-25.620149,0.235,3,13.353,0.008,13.935,0.01,13.585,0.006,13.183,0.008,13.052,0.026
119.468738,1.004,-25.502727,0.229,3,12.554,0.01,12.66,0.005,12.53,0.024,12.619,0.028,12.771,0.053
119.468767,0.71,-25.863265,0.671,2,NA,NA,NA,NA,16.807,0.014,16.235,-0,NA,NA
119.468808,1.062,-25.497685,0.606,2,17.1,0.194,17.751,0.014,17.426,0.051,17.081,0.139,16.44,-0
119.468817,0.558,-26.295944,0.414,3,14.91,0.031,15.583,0.006,15.205,0.017,14.728,0.008,14.551,0.044
119.468915,0.234,-25.986137,0.644,3,13.026,0.012,14.774,0.048,13.888,0.015,12.406,0.006,11.703,0.04
119.469046,0.549,-25.991167,1.045,2,16.887,0.044,17.922,0.141,NA,NA,NA,NA,NA,NA
119.469744,0.235,-25.870037,0.137,3,14.069,0.028,14.415,0.03,14.186,0.017,14.055,0.029,14.017,0.01
119.470139,0.862,-26.168304,0.634,2,16.234,-0,16.962,-0,16.519,0.008,15.965,0.091,NA,NA
119.470515,0.597,-26.355451,0.665,2,15.071,0.067,15.996,0.038,15.52,0.01,14.791,0.016,14.515,0.117
119.470886,0.324,-26.092258,0.171,3,14.915,0.038,16.2,0.093,15.491,0.014,14.462,0.043,14.036,0.033
119.471014,0.592,-25.905133,0.823,2,15.842,-0,17.295,-0.132,16.482,0.028,15.377,0.011,15.024,-0
119.471174,0.36,-26.230772,0.434,3,14.377,0.027,15.033,0.026,14.663,0.006,14.231,0.021,14.111,0.043
119.471187,0.239,-25.927443,0.334,3,12.116,0.042,12.655,0.005,12.335,0.026,12.01,0.028,11.876,0.044
119.472639,0.512,-26.416559,1.197,2,NA,NA,NA,NA,17.712,0.128,16.207,0.123,15.475,0.083
119.473009,0.468,-26.254803,0.983,2,16.156,-0,17.292,-0.129,16.693,-0,15.767,-0,NA,NA
119.473494,1.138,-25.469663,0.78,2,16.957,-0,17.636,-0.159,17.173,0.098,16.594,0.14,NA,NA
119.473803,0.6,-25.629341,0.998,2,16.423,-0,17.372,-0,16.826,-0.069,16.206,-0,NA,NA
119.474093,0.859,-26.03373,0.881,2,15.874,0.038,16.738,0.042,16.315,0.077,15.619,0.112,NA,NA
119.474869,0.463,-25.932751,0.73,2,14.037,0.024,14.989,0.01,14.465,0.011,13.756,0.045,13.538,0.148
119.475952,0.453,-26.386815,0.78,3,14.676,0.031,15.301,0.006,14.973,0.035,14.551,0.021,14.354,0.082
119.476263,1.283,-26.269215,0.761,2,16.286,0.082,17.177,0.069,16.762,0,16.155,0.116,NA,NA
119.47651,0.428,-25.782393,0.236,2,14.551,0.026,15.551,0.011,15.005,0.028,14.207,0.006,13.904,0.072
119.476516,0.76,-25.545702,0.372,2,15.583,-0,16.301,-0,15.923,0.046,15.436,0.047,15.103,-0
119.476689,0.903,-25.944864,1.163,2,16.866,-0,17.813,-0.186,17.226,-0,16.265,-0,NA,NA
119.477242,0.477,-26.173915,0.748,2,15.874,-0,17.383,-0.136,16.588,0.037,15.222,0.037,14.699,-0
119.477308,0.798,-26.161859,0.583,2,15.93,0.037,16.414,0.046,16.119,0,15.879,0,NA,NA
119.477564,0.505,-25.557755,1.247,2,13.742,0.014,14.391,0.028,14.051,0.018,13.469,0.034,13.183,0.091
119.477681,1.202,-26.275778,1.046,2,16.426,0.019,17.227,0.037,16.823,-0,16.191,-0,NA,NA
119.478294,0.795,-26.027672,0.655,3,15.76,0.006,17.024,0.195,16.43,0,15.185,0.015,14.664,0.107
119.478344,0.676,-25.576044,1.098,2,16.471,0.058,17.415,0.103,16.912,0.053,15.937,0.01,15.567,0.197
119.478441,0.282,-25.682343,0.099,2,14.256,0.01,14.871,0.01,14.507,0.019,14.074,0.026,13.903,0.039
119.47902,0.429,-25.999912,0.294,2,15.469,0.082,16.143,0.087,15.731,0.008,15.279,0.047,15.249,-0
119.479169,0.453,-25.752614,0.268,2,14.87,0.041,16.2,0.027,15.542,0.025,14.357,0.029,13.852,0.092
119.479318,0.81,-25.609501,0.186,3,13.151,0.011,13.668,0.017,13.351,0.019,13.007,0.015,12.888,0.07
119.479342,0.322,-26.078092,0.426,3,12.459,0.015,13.616,0.015,12.99,0.019,12.061,0.006,11.721,0.054
119.479553,1.056,-25.82679,0.378,3,12.215,0.027,13.383,0.017,12.768,0.017,11.815,0.04,11.454,0.04
119.479567,0.592,-25.980008,1.059,3,14.809,0.052,15.568,0.02,15.227,0.018,14.624,0.019,14.504,0.049
119.479873,0.738,-26.352838,0.636,2,16.285,-0,17.28,-0,16.666,0.008,15.939,0.039,NA,NA
119.479945,0.955,-25.926135,0.6,3,13.502,0.012,13.879,0.02,13.627,0.018,13.465,0.041,13.546,-0
119.480138,0.693,-25.870722,0.51,2,15.122,0.018,15.523,0.028,15.262,0.023,15.066,0.01,15.144,0.148
119.480389,1.148,-25.726758,0.373,3,12.956,0.021,14.152,0.006,13.527,0.012,12.494,0.035,12.012,0.037
119.480549,0.354,-26.413423,0.388,4,13.477,0.016,13.964,0.026,13.695,0.023,13.367,0.024,13.313,0.032
119.480693,1.279,-26.379201,0.449,2,14.236,0.023,14.714,0,14.471,0.123,14.158,0.258,13.959,0.141
119.480743,0.251,-26.261803,0.4,2,14.434,0.041,15.631,0.03,14.966,0.012,14.059,0.014,13.792,0.045
119.48092,0.682,-26.198533,0.484,4,13.639,0.022,14.13,0.034,13.836,0.006,13.53,0.027,13.493,0.108
119.481123,0.351,-25.720293,0.857,2,NA,NA,NA,NA,16.372,-0,15.192,-0,14.648,0.006
119.481933,0.793,-26.225521,1.187,2,15.393,0.037,16.098,0.031,15.704,-0,15.226,-0,15.255,-0
119.482467,0.212,-25.798675,0.175,2,14.323,0.023,15.583,0.014,14.898,0,13.874,0.006,13.413,0.064
119.48326,1.043,-25.596765,0.257,3,13.259,0.014,13.81,0.03,13.478,0.017,13.095,0,12.975,0.08
119.483454,1.001,-25.601709,0.842,2,15.208,-0,16.006,-0,15.613,-0,15.008,-0,14.993,-0.078
119.483818,0.886,-25.941024,0.592,2,15.495,0.073,16.095,0.047,15.737,0.037,15.347,0.006,15.266,0.351
119.483835,0.666,-25.737566,0.387,2,15.784,0.02,16.298,0.047,15.992,-0,15.719,-0,NA,NA
119.484043,0.895,-25.49967,0.302,3,12.067,0.047,12.397,0.033,12.171,0.036,12.019,0.059,12.007,0.059
119.484187,1.293,-25.783236,1.07,2,NA,NA,NA,NA,17.072,-0,16.048,-0,15.486,-0.11
119.484243,0.869,-26.301955,0.608,2,15.534,0.006,16.204,0.014,15.861,0.048,15.38,0.022,15.075,0.152
119.484364,0.377,-26.046531,0.424,3,11.439,0.01,11.784,0.013,11.554,0.021,11.411,0.016,11.423,0.039
119.484396,0.35,-25.670471,0.399,2,15.377,0.031,15.868,0.057,15.544,0.012,15.236,0.014,15.176,0.117
119.4849,0.709,-25.742922,0.778,2,16.005,0.069,16.547,0.017,16.258,0.086,15.956,0.017,NA,NA
119.485132,1.055,-25.659175,1.056,2,16.523,-0,17.309,-0,16.953,0.014,16.368,0.046,NA,NA
119.48529,0.984,-25.963696,0.752,2,16.077,0.099,17.036,0.022,16.516,0.025,15.847,0.006,NA,NA
119.485414,0.318,-26.132663,0.261,3,11.022,0.005,11.931,0.014,11.426,0.014,10.749,0.018,10.492,0.061
119.485629,0.243,-25.684224,0.287,2,14.543,0.019,14.847,0.017,14.631,0,14.535,0.028,14.54,0.011
119.486111,0.781,-26.066993,0.425,2,15.318,0.036,16.563,0.124,15.926,0.044,14.833,0.036,14.398,0.065
119.486348,0.922,-25.891659,1.055,2,15.479,0.017,16.183,0.022,15.921,-0,NA,NA,NA,NA
119.486432,0.438,-25.508749,0.394,2,15.504,0.03,16.154,0.011,15.71,0.066,15.273,0.037,15.27,0.104
119.487408,1.075,-25.628549,1.261,2,16.183,0.051,16.915,-0.08,16.515,0.008,16.074,0.213,NA,NA
119.487441,0.261,-26.254418,0.177,3,13.985,0.009,14.591,0.03,14.26,0.021,13.846,0.038,13.785,-0
119.487601,0.189,-26.206114,0.21,3,13.351,0.012,13.951,0.013,13.616,0.012,13.222,0.029,13.107,0.072
119.488196,0.816,-25.791909,0.96,2,NA,NA,NA,NA,17.24,0.046,16.188,0.008,15.49,0.042
119.488608,0.374,-26.290226,0.201,3,13.88,0.018,14.177,0.009,13.963,0,13.916,0.019,13.998,0.048
119.489228,1.309,-25.530576,0.847,2,16.165,0.079,17.072,0.13,NA,NA,NA,NA,NA,NA
119.489421,0.46,-25.755915,1.453,2,15.47,0.089,16.066,0.049,15.695,0.011,15.38,0.171,15.1,0.014
119.489551,0.504,-26.160618,0.757,2,NA,NA,NA,NA,NA,NA,14.364,0.026,14.188,0.016
119.489689,0.215,-25.490666,0.214,2,13.462,0.006,14.202,0.032,13.779,0.035,13.226,0.027,12.965,0.017
119.489945,0.69,-25.764424,0.682,2,15.587,0.051,16.204,0.022,15.801,0.023,15.447,0.023,15.079,-0
119.490141,0.577,-25.772824,0.907,2,15.394,0.006,16.107,0.051,15.714,0.043,15.207,0.069,14.968,0.12
119.490186,0.818,-25.834476,0.427,3,14.258,0.044,14.843,0.012,14.535,0.017,14.138,0.017,14.009,0.06
119.49034,0.637,-26.126125,0.585,2,15.2,-0,15.89,-0,15.483,0.011,15.016,0.006,14.792,-0
119.490353,0.245,-26.159655,0.321,2,NA,NA,NA,NA,14.998,0.042,NA,NA,NA,NA
119.490378,0.244,-25.471102,1.838,2,12.699,-0,NA,NA,NA,NA,12.723,-0.005,NA,NA
