radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
154.267565,1.435,-58.59143,1.177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.267646,1.616,-58.592794,1.169,3,14.539,-0,15.253,-0,NA,NA,NA,NA,NA,NA
154.267749,0.704,-59.153497,1.421,2,15.376,0.127,16.34,0.075,NA,NA,NA,NA,NA,NA
154.267816,1.444,-58.592744,1.228,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.267858,1.289,-58.50157,1.305,3,15.002,-0,15.477,-0.046,NA,NA,NA,NA,NA,NA
154.267981,1.147,-58.653038,1.118,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.268106,1.064,-59.153424,1.703,2,15.403,0.043,16.333,0.156,NA,NA,NA,NA,NA,NA
154.268283,0.929,-58.501493,1.339,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.268411,1.066,-58.430562,1.111,2,14.806,-0,16.317,-0,NA,NA,NA,NA,NA,NA
154.268551,1.045,-58.592475,1.17,3,14.498,-0,15.245,-0,14.871,-0,14.326,-0,14.149,0.054
154.268632,1.226,-58.592917,1.114,4,14.47,-0,15.343,-0,14.845,-0.016,14.321,-0,NA,NA
154.268634,0.93,-58.394617,0.79,3,13.22,-0,13.424,-0,NA,NA,NA,NA,13.347,0.074
154.268724,1.642,-58.518919,0.887,2,16.168,-0,16.868,-0,NA,NA,NA,NA,NA,NA
154.268736,0.789,-58.394624,0.791,3,13.208,-0,13.44,-0,13.258,-0,13.263,-0,NA,NA
154.268771,0.819,-58.39462,0.831,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.268822,1.076,-58.592704,1.263,3,NA,NA,NA,NA,NA,NA,NA,NA,14.164,-0.041
154.268858,0.772,-58.394633,0.859,4,13.184,0.006,13.383,0.13,13.187,-0,13.221,-0,NA,NA
154.269343,1.163,-58.430479,0.858,3,14.756,0.027,16.244,0.107,NA,NA,NA,NA,13.577,-0
154.269546,0.777,-59.16653,1.336,2,16.433,-0,17.791,-0,NA,NA,16.296,-0.104,16.147,-0
154.269741,0.213,-59.021252,0.507,2,13.501,0.021,13.85,0.024,13.585,0.033,13.469,0.023,NA,NA
154.269789,0.673,-58.51333,0.464,3,10.251,0.023,10.978,0.013,10.573,-0,10.045,-0,NA,NA
154.269854,0.616,-58.513326,0.45,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.2699,0.505,-58.513321,0.422,6,10.219,0.004,10.967,0.079,NA,NA,NA,NA,NA,NA
154.269979,0.456,-58.983547,0.644,2,14.185,0.045,14.78,0.046,14.452,-0,14.071,-0,13.942,0.119
154.269988,1.484,-58.372418,0.852,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.270017,0.811,-58.561349,1.341,4,15.887,-0,16.928,0.202,NA,NA,NA,NA,15.252,0.046
154.270097,1.244,-58.677312,1.005,3,NA,NA,15.778,0.015,NA,NA,13.861,-0,NA,NA
154.270264,1.192,-58.677281,1.114,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.270286,1.294,-58.249351,0.875,4,15.008,0.023,15.779,0.045,15.361,-0,14.786,-0,NA,NA
154.270308,0.247,-58.98346,1.133,2,14.167,0.032,14.771,0,14.421,0.006,14.009,0.023,13.838,0.034
154.270364,1.33,-58.61424,0.524,2,NA,NA,15.811,-0,NA,NA,NA,NA,NA,NA
154.270506,1.079,-58.249262,1.032,4,NA,NA,NA,NA,NA,NA,NA,NA,14.63,0.1
154.270529,1.22,-58.677403,1.238,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.270544,1.05,-58.541695,0.955,3,13.512,-0,14.122,0.01,13.76,-0,13.323,-0,13.186,-0
154.270551,1.204,-58.677297,1.144,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.270602,1.05,-58.249084,1.409,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.27065,1.139,-58.677393,1.248,4,14.336,0.023,NA,NA,14.995,-0,NA,NA,13.459,0.098
154.270676,1.11,-58.677391,1.177,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.27069,0.431,-58.752479,1.001,4,13.434,0.033,13.805,0.016,13.572,0.006,13.378,0.036,13.382,0.052
154.27072,0.641,-58.296756,0.466,2,12.082,-0,13.154,-0,12.567,-0,11.77,-0,11.492,-0
154.270739,0.922,-58.541752,0.86,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.270749,0.941,-58.541756,0.867,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.27075,0.919,-58.541747,0.842,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.27075,1.192,-58.677267,1.195,3,14.36,-0,15.739,-0.076,15.044,-0,13.884,-0,13.427,-0
154.270756,0.935,-58.54175,0.857,3,NA,NA,NA,NA,NA,NA,NA,NA,13.158,-0.019
154.270764,0.954,-58.541726,0.866,3,13.492,-0,NA,NA,NA,NA,NA,NA,13.165,-0
154.270766,0.937,-58.541752,0.847,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.27078,0.95,-58.541752,0.856,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.270786,0.627,-58.296741,0.462,3,12.105,-0,13.133,-0,NA,NA,NA,NA,11.426,-0
154.270873,0.978,-58.249567,1.165,4,14.956,0.016,15.678,0.156,15.248,-0,14.764,-0,NA,NA
154.270873,0.813,-58.541784,0.844,4,13.466,0.008,14.121,0.095,13.736,-0,13.297,-0,NA,NA
154.27088,0.596,-58.945544,0.939,4,14.251,0.017,15.739,0.032,14.966,0.036,13.702,0.013,13.182,0.072
154.270892,0.499,-58.296729,0.49,4,12.086,0.012,13.127,0.075,12.549,-0,11.735,-0,NA,NA
154.271109,1.563,-58.372684,0.884,2,14.532,-0,15.449,-0.035,NA,NA,NA,NA,NA,NA
154.271674,0.617,-58.833213,0.967,2,15.248,0.049,16.055,0.054,15.565,-0,15.033,-0,15.104,-0
154.272011,0.752,-58.788463,1.108,3,NA,NA,NA,NA,16.453,-0,15.777,0.096,15.642,0.047
154.27204,0.341,-58.870451,0.161,2,13.245,0.006,13.845,0.006,13.5,-0,13.119,-0,13.028,0.047
154.272308,0.885,-58.614474,0.416,2,14.973,0.023,15.819,-0.055,15.281,-0,14.677,-0,14.3,-0
154.272309,0.237,-58.870177,0.73,2,13.234,0.021,13.841,0.008,13.49,0.019,13.092,0.006,13.013,0.011
154.272474,0.595,-58.832907,0.834,2,15.32,-0,15.951,-0,15.538,-0,15.037,-0,14.846,0.08
154.272711,0.684,-58.439322,0.47,2,11.502,-0,11.538,-0,NA,NA,NA,NA,11.784,-0
154.272783,0.561,-58.439313,0.434,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.272794,0.888,-58.614607,1.259,3,14.924,-0,15.915,-0.065,NA,NA,NA,NA,14.264,-0
154.272817,0.585,-58.439315,0.538,2,11.494,-0,11.556,-0,11.418,-0,11.621,-0,11.844,-0
154.272847,0.514,-58.439325,0.531,3,11.445,0.02,11.503,0.108,11.382,-0,11.581,-0,NA,NA
154.273213,0.79,-58.855843,0.762,2,14.881,0.006,15.351,0,15.01,-0,14.86,-0,14.961,-0
154.273405,0.528,-58.855559,1.179,2,14.903,0.014,15.246,0.011,15.046,0.057,14.813,0.058,NA,NA
154.274054,0.404,-59.115622,0.218,2,13.243,0.012,13.834,0.012,13.48,-0,13.091,-0,12.933,0.071
154.274359,1.361,-58.410989,1.227,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.274373,0.17,-59.115468,0.392,2,13.207,0.034,13.826,0.012,13.483,0.029,13.064,0.019,12.927,0.006
154.274586,1.508,-58.411204,1.129,3,14.505,0.006,15.196,0.069,14.802,-0,14.347,-0,14.138,0.048
154.274693,0.638,-58.700296,1.106,2,15.922,-0,17.071,-0,16.79,-0,15.538,-0,15.33,0
154.275221,1.401,-58.411238,1.146,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.275541,1.095,-59.002373,0.433,2,14.668,-0,15.381,0.006,NA,NA,NA,NA,NA,NA
154.275747,0.839,-59.029056,1.27,2,15.615,0.044,16.393,0.051,15.858,0.021,15.265,0.047,NA,NA
154.275963,0.695,-58.823678,1.266,2,14.594,-0,15.206,0.017,NA,NA,14.53,-0,NA,NA
154.276013,1.403,-58.765152,0.438,2,NA,NA,NA,NA,16.513,-0,15.857,-0,15.047,0.041
154.276166,1.151,-58.411345,1.113,4,14.47,0.006,15.169,0.084,14.783,-0,14.242,-0,NA,NA
154.276611,0.661,-58.823108,0.545,2,NA,NA,NA,NA,14.758,-0.022,14.352,-0,14.361,0.187
154.276734,1.254,-59.105757,0.65,2,14.946,0.037,15.817,0.053,15.329,-0,14.788,-0,NA,NA
154.277317,0.29,-58.925403,0.513,2,14.64,-0,14.991,0.015,NA,NA,NA,NA,14.547,-0
154.277329,0.831,-58.446214,0.672,2,12.879,-0,13.474,-0,13.416,-0,12.664,-0,12.544,-0
154.277381,0.756,-58.446213,0.645,3,12.869,-0,13.491,-0,13.141,-0,12.722,-0,12.642,-0
154.277381,0.745,-58.446214,0.649,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.277445,0.686,-58.446206,0.639,4,12.849,0.015,13.459,0.112,13.089,-0,12.692,-0,NA,NA
154.277604,0.788,-58.638933,1.319,2,15.345,-0,16.561,-0,NA,NA,NA,NA,14.26,-0.087
154.277753,1.076,-58.478843,1.343,2,15.953,0.023,17.223,0.173,NA,NA,NA,NA,NA,NA
154.277842,1.653,-58.892017,0.672,3,16.781,-0,17.529,0.264,16.814,-0,NA,NA,15.999,-0
154.277894,0.383,-58.925159,0.846,2,14.616,0.046,15.022,0.046,14.708,0.029,14.588,0.011,14.612,0.028
154.278022,0.967,-58.507043,1.23,2,14.638,-0,NA,NA,14.708,-0,14.486,-0,14.756,0
154.278175,0.434,-58.842011,0.7,2,13.722,0,14.905,0,14.307,0.043,13.277,0.011,12.831,0.019
154.278409,0.912,-58.663232,0.479,2,15.379,0.034,16.106,-0,15.672,-0,15.19,-0,15.127,0.073
154.278446,0.48,-58.383819,1.074,2,NA,NA,NA,NA,NA,NA,14.448,-0,13.751,-0
154.278527,1.858,-58.383015,0.82,2,NA,NA,NA,NA,15.941,-0,NA,NA,NA,NA
154.278661,1.151,-58.506666,1.222,4,14.595,0.011,14.959,0.037,14.725,0.025,14.516,0.042,NA,NA
154.278863,1.208,-58.506858,1.256,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.278966,1.069,-58.693638,1.056,2,NA,NA,NA,NA,NA,NA,13.412,-0,12.89,-0
154.279101,0.663,-58.89213,1.196,2,16.419,-0.103,NA,NA,NA,NA,16.165,-0,NA,NA
154.279228,0.454,-58.383634,0.847,2,15.094,-0,16.947,-0.142,NA,NA,NA,NA,NA,NA
154.279272,1.131,-58.693632,1.174,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.279281,1.121,-58.69363,1.15,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.279297,0.875,-58.506783,1.192,4,14.522,-0,14.955,-0,14.649,-0.018,14.506,-0,NA,NA
154.279313,1.394,-59.094853,1.112,2,NA,NA,NA,NA,16.725,-0,NA,NA,14.965,-0.077
154.279355,1.124,-58.693635,1.215,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.279421,0.949,-58.506681,1.049,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.27946,0.949,-58.693593,1.111,3,NA,NA,NA,NA,14.551,-0.02,13.425,-0,NA,NA
154.279461,0.65,-59.10029,0.59,2,15.481,0.034,16.228,0.052,15.763,-0,15.34,-0,NA,NA
154.279471,0.945,-58.693567,1.165,3,13.917,-0,15.156,-0.046,14.534,-0,13.393,-0,12.833,-0
154.279488,1.009,-58.693477,1.082,3,13.904,0.02,NA,NA,NA,NA,NA,NA,12.792,-0
154.279558,0.989,-58.632381,1.177,3,13.768,-0,NA,NA,NA,NA,NA,NA,NA,NA
154.279649,0.473,-58.916971,0.447,2,13.282,-0,13.515,-0,13.316,-0,13.321,-0,13.384,0.024
154.279792,0.684,-59.10035,1.024,3,15.41,-0,16.292,-0.107,15.816,0.011,15.279,0.051,14.995,-0
154.279895,0.831,-58.264127,1.493,3,16.153,0.087,16.882,0.067,16.288,-0.054,15.925,0.1,15.724,-0
154.2799,0.707,-58.916798,1.014,3,13.246,0.016,13.507,0.022,13.288,0.034,13.273,0.006,13.431,0.019
154.280154,1.089,-58.615699,1.297,3,NA,NA,NA,NA,15.608,-0,15.25,0.078,NA,NA
154.280167,0.44,-59.068508,0.635,4,13.553,0.023,14.268,0.016,13.865,0.031,13.365,0.009,13.183,0.065
154.280247,0.5,-58.692708,0.244,2,NA,NA,15.19,0.021,14.566,-0,NA,NA,NA,NA
154.280635,1.246,-59.094619,1.052,4,15.957,0.111,17.408,0.314,16.461,-0,15.437,0.011,14.796,0.133
154.281033,1.052,-58.61603,0.565,2,15.354,-0,16.236,-0.088,NA,NA,NA,NA,NA,NA
154.28117,1.348,-58.709703,0.799,3,13.314,-0,NA,NA,13.761,-0,NA,NA,NA,NA
154.281341,1.179,-58.598951,1.126,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.281344,1.162,-58.598973,1.139,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.28145,1.083,-58.598913,1.373,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.281476,1.259,-58.709707,0.856,4,13.217,-0,14.196,-0,13.773,-0,12.825,0.054,12.434,0.087
154.281541,1.2,-58.7097,0.818,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.281567,0.914,-58.598772,1.191,3,14.174,0.014,14.957,0.015,14.529,-0,13.912,-0,13.739,0.032
154.281581,1.169,-58.709688,0.833,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.281624,1.202,-58.709692,0.84,3,13.215,-0,14.162,0,NA,NA,NA,NA,12.393,-0
154.281703,0.909,-58.598988,1.181,4,14.111,-0,15.014,-0,14.453,-0.012,13.921,-0,13.686,-0
154.281722,0.809,-58.598885,1.223,3,NA,NA,NA,NA,NA,NA,NA,NA,13.676,-0.027
154.281829,1.664,-58.633131,0.059,2,NA,NA,NA,NA,NA,NA,NA,NA,13.112,-0.026
154.281917,0.957,-58.709708,0.881,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.281984,0.769,-58.615615,0.896,2,15.4,-0,16.102,-0,15.592,-0,NA,NA,NA,NA
154.281996,1.104,-58.709726,0.864,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.282095,0.909,-58.709641,0.923,4,13.178,-0,14.129,-0,13.689,-0,12.757,-0,12.388,0.037
154.282125,0.797,-59.050016,1.345,3,15.32,0.092,16.626,0.037,NA,NA,14.855,-0,14.443,0.07
154.282451,0.679,-59.157985,0.556,2,14.75,0.032,15.173,0,NA,NA,NA,NA,NA,NA
154.282486,0.441,-59.023773,0.48,4,12.79,0.016,13.279,0.009,12.966,0.017,12.691,0.015,12.641,0.042
154.282599,0.37,-58.731429,1.149,2,13.204,0.046,14.226,0.075,13.708,-0,13.017,-0,12.751,0.055
154.28283,1.286,-58.709734,0.838,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.28302,0.526,-58.730945,0.94,2,13.158,0.02,14.082,0,13.567,0.027,12.95,0.045,12.677,0.056
154.283041,1.232,-58.492265,1.152,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.283044,1.221,-58.492249,1.097,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.283169,1.056,-58.492321,1.093,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.283196,1.34,-58.492096,1.079,3,14.479,0.055,15.207,0.015,14.757,-0,14.315,-0,14.121,-0
154.283237,0.637,-59.157998,0.468,2,NA,NA,NA,NA,14.882,-0,14.641,-0,14.619,0.025
154.283327,1.156,-58.492389,1.165,4,14.447,0.016,15.084,0.109,14.713,-0,14.243,-0,NA,NA
154.283381,0.773,-59.157779,0.49,2,14.664,0.053,15.233,0.023,14.886,0.038,14.637,0.056,14.608,0.08
154.284005,1.156,-58.491692,1.769,4,NA,NA,NA,NA,NA,NA,NA,NA,14.17,0.076
154.284077,1.229,-58.441076,1.043,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.284676,1.362,-58.4926,0.863,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.284919,0.437,-58.977436,0.492,2,14.692,0.017,15.684,0.05,15.127,-0,14.421,-0,14.236,0.134
154.285143,0.492,-58.97729,0.952,2,14.686,0.034,15.617,0.012,15.157,0.021,14.402,0.008,14.22,0.07
154.28585,1.43,-58.688424,0.806,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.285851,0.69,-58.709362,1.557,2,13.724,-0,14.377,-0.023,NA,NA,NA,NA,NA,NA
154.286675,1.423,-58.314647,1.213,3,NA,NA,NA,NA,NA,NA,NA,NA,14.656,-0
154.286931,0.775,-58.314862,1.002,3,15.073,0.057,15.894,0.024,15.458,-0,14.789,-0,14.757,-0
154.287137,1.617,-58.338911,1.116,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.287148,1.296,-58.688587,0.948,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.287441,1.321,-58.608427,0.963,3,14.343,-0,14.803,-0,14.501,-0,14.274,-0,14.285,-0
154.287604,1.021,-58.315049,1.514,4,15.04,-0,15.893,-0,15.405,-0.024,14.754,-0,NA,NA
154.287674,1.052,-58.338725,0.948,4,15.2,-0,NA,NA,16.023,-0,14.506,-0,13.748,0
154.287754,1.376,-58.413434,1.362,2,NA,NA,NA,NA,NA,NA,14.583,-0,14.056,-0
154.287759,1.22,-58.608461,1.036,3,14.325,-0,14.853,-0,NA,NA,NA,NA,14.175,-0
154.287798,1.23,-58.608485,0.993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.287874,1.185,-58.608484,1.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.28824,0.871,-58.608427,1.212,3,NA,NA,NA,NA,NA,NA,NA,NA,14.123,-0.042
154.288264,0.908,-58.608466,1.155,4,14.307,-0,14.811,-0,14.484,-0.014,14.228,-0,NA,NA
154.288454,0.874,-58.339163,0.369,3,15.124,0.006,16.645,-0.098,NA,NA,NA,NA,NA,NA
154.288729,1.115,-58.412887,0.999,4,15.067,-0,16.478,-0,15.763,-0,NA,NA,13.92,-0
154.288738,1.496,-58.688592,0.942,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.289165,0.54,-58.338246,0.71,2,NA,NA,16.996,0.032,NA,NA,NA,NA,NA,NA
154.289391,0.748,-58.6588,0.866,3,15.107,-0,16.503,-0,NA,NA,NA,NA,NA,NA
154.289586,0.733,-58.879384,1,4,13.083,0.032,14.176,0.051,13.595,0.023,12.726,0.029,12.354,0.041
154.289974,1.144,-58.486833,0.889,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.290125,1.246,-58.658551,0.804,2,NA,NA,NA,NA,15.817,-0.058,14.635,-0,NA,NA
154.290129,0.969,-58.486712,0.972,2,13.905,-0,14.58,-0,14.165,-0,13.742,-0,13.556,-0
154.290196,1.099,-58.486846,0.963,3,13.923,-0,14.559,-0,NA,NA,NA,NA,13.475,-0
154.290213,0.69,-58.272717,0.912,4,15.442,0.055,16.136,0.043,NA,NA,NA,NA,15.015,-0
154.290248,1.2,-58.486827,0.993,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.290278,1.173,-58.486824,0.981,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.290362,0.958,-58.486845,0.954,3,NA,NA,NA,NA,NA,NA,NA,NA,13.56,-0.028
154.29037,0.963,-58.486858,0.959,4,13.879,0.018,14.506,0.074,14.119,-0,13.713,-0,NA,NA
154.290395,1.106,-58.659454,0.724,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.290738,0.846,-58.577967,1.751,2,16.19,-0,17.458,-0.221,16.487,-0,15.625,-0,NA,NA
154.291728,1.858,-58.688956,0.563,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.292132,1.483,-58.960645,0.656,4,15.727,0.054,16.635,-0,16.118,0.055,15.44,0.119,15.274,0.095
154.292202,0.692,-58.790216,0.421,2,14.508,0.008,14.983,0.024,14.683,-0,14.42,-0,14.422,0.048
154.292253,1.179,-59.015418,0.633,4,NA,NA,NA,NA,15.475,0,13.47,0.01,12.417,0.053
154.292295,0.45,-59.112154,0.402,4,12.651,0.025,13.824,0.012,13.205,0.026,12.257,0.01,11.86,0.054
154.292603,0.616,-58.789867,1.014,2,14.491,0.025,14.978,0.008,14.731,-0,14.409,-0,14.298,-0
154.292701,1.014,-58.577579,1.744,2,NA,NA,NA,NA,NA,NA,NA,NA,14.441,0.066
154.292747,0.397,-59.212241,0.244,2,13.132,0.03,13.78,0.015,13.394,-0,12.951,-0,12.78,0.093
154.292829,1.173,-58.689095,0.494,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.293033,0.133,-59.212114,0.269,2,13.116,0.038,13.777,0,13.393,0.012,12.936,0.017,12.768,0.006
154.293332,0.364,-58.834278,0.146,2,11.835,0.017,12.051,0.015,11.853,-0,11.888,-0,11.97,0.055
154.293369,0.481,-58.68969,1.914,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.293396,0.351,-58.764553,0.185,2,10.872,0.014,11.964,0.017,11.363,-0,10.547,-0,10.266,0.065
154.293639,0.308,-58.833933,0.795,2,11.821,0.028,12.05,0.006,11.839,0.01,11.847,0.019,11.942,0.01
154.293784,0.344,-58.764154,1.07,2,10.862,0.012,11.978,0.008,11.414,-0,10.518,-0,10.224,0.024
154.294005,0.308,-58.734476,0.223,2,12.793,0.019,13.921,0.015,13.32,-0,12.439,-0,12.117,0.067
154.294024,0.434,-58.819105,0.719,2,15.189,-0,16.201,-0,15.652,0.074,14.883,0.062,14.642,0.069
154.294032,0.432,-58.852409,0.175,2,12.755,0.012,12.935,0.01,12.779,-0,12.797,-0,12.907,0.077
154.294052,0.874,-58.960636,0.371,2,NA,NA,16.573,0,16.181,0.145,15.492,-0,NA,NA
154.294281,0.211,-58.734104,1.032,2,12.797,0.01,13.923,0.009,13.349,-0,12.426,-0,12.05,-0
154.294293,0.471,-58.852099,0.761,2,12.718,0.023,12.925,0.006,12.746,0.026,12.746,0.023,12.835,0.012
154.294705,1.295,-58.65504,1.145,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294719,0.989,-58.453773,1.239,3,14.058,0.006,14.753,0,14.377,-0,13.901,-0,13.668,0.034
154.294741,0.975,-58.505159,0.941,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29475,0.934,-58.505163,0.987,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294752,1.046,-58.453882,1.206,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294752,0.977,-58.453854,1.219,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29476,0.983,-58.453832,1.232,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294764,0.943,-58.505156,0.94,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294764,0.931,-58.505159,0.982,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29477,0.929,-58.505159,0.961,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29477,0.985,-58.453841,1.223,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29477,1.005,-58.453839,1.22,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294813,0.845,-58.505142,0.949,3,13.219,0.031,14.658,0.015,13.881,-0,12.758,-0,12.295,0.039
154.294829,0.883,-58.505174,1.056,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294869,1.03,-58.453841,1.141,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.294909,0.964,-58.505136,1.208,2,NA,NA,NA,NA,NA,NA,NA,NA,12.248,-0.011
154.294958,0.992,-58.505223,1.162,3,13.198,0.016,14.646,0.051,13.881,-0,12.751,-0,NA,NA
154.295031,1.06,-58.654271,1.381,3,14.649,-0,NA,NA,15.803,-0,NA,NA,NA,NA
154.295092,0.864,-58.453713,1.426,2,14.036,-0,14.833,-0.028,NA,NA,NA,NA,NA,NA
154.295096,1.177,-58.65494,1.343,3,NA,NA,17.255,-0,NA,NA,13.75,-0,12.687,0.067
154.295499,0.779,-58.239102,0.901,2,NA,NA,NA,NA,16.772,-0,15.692,-0,15.154,0.077
154.295583,0.481,-59.172946,0.07,2,11.926,0.047,12.537,0,NA,NA,NA,NA,11.709,0.069
154.295616,1.031,-58.717002,0.701,2,16.255,0.087,17.621,0.03,17.018,-0,15.94,-0,15.691,0.037
154.295634,0.671,-58.866366,0.325,2,13.372,0.026,14.07,0.016,13.647,-0,13.201,-0,13.086,-0
154.295887,0.796,-58.654318,1.585,2,NA,NA,NA,NA,15.85,-0.059,13.76,-0,12.655,-0
154.296122,0.961,-58.866105,0.753,2,13.374,0.041,14.054,0.016,13.639,0.023,13.158,0.025,13.079,0.043
154.29614,1.112,-59.172805,0.222,2,11.947,0.088,12.511,0.098,12.111,0.015,11.782,0.081,11.723,0.044
154.296499,1.42,-58.286643,1.215,4,NA,NA,15.681,0.006,15.337,-0,NA,NA,NA,NA
154.296634,0.49,-59.225332,0.609,2,16.21,-0,17.513,-0.184,NA,NA,15.827,-0,15.429,-0
154.296648,1.571,-58.654782,0.555,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.296657,1.405,-58.70268,1.017,2,NA,NA,NA,NA,14.857,-0,13.189,-0,NA,NA
154.296721,1.224,-58.588055,1.179,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.296776,1.668,-58.285658,0.518,3,15.148,-0,NA,NA,NA,NA,14.944,-0,14.79,-0
154.297029,1.126,-58.702601,1.133,2,NA,NA,NA,NA,NA,NA,NA,NA,12.599,-0
154.297112,1.638,-58.285538,1.035,2,15.072,-0,NA,NA,NA,NA,NA,NA,NA,NA
154.297147,1.069,-58.702586,1.089,2,13.855,-0,NA,NA,NA,NA,13.262,-0,12.679,-0
154.297209,1.294,-58.58793,0.953,3,14.893,0.045,15.484,0.053,15.122,-0,14.697,-0,14.525,0
154.297254,1.086,-58.702671,1.01,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29727,1.027,-58.702632,1.009,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.297302,1.03,-58.702663,0.994,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.297313,0.988,-58.702602,1.001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.29766,1.43,-58.689652,1.122,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.297709,0.642,-58.930147,0.336,2,14.311,0.022,15.192,0.032,NA,NA,14.072,-0,13.925,0.057
154.297735,0.754,-58.702465,1.489,3,13.894,0.032,15.687,0.045,14.759,-0,13.266,-0,12.63,-0
154.297819,1.413,-58.286538,0.816,5,15.043,0.045,15.594,0.092,NA,NA,NA,NA,14.985,-0
154.297834,0.778,-58.470615,0.626,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154.297858,1.022,-58.702619,0.999,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
