radeg,raerr,decdeg,decerr,number_of_Obs,Johnson_V,Verr,Johnson_B,B_err,Sloan_g,gerr,Sloan_r,r_err,Sloan_i,i_err
155.958442,1.367,-60.415521,1.289,2,15.44,0.153,16.093,0.127,15.63,-0,15.01,-0,NA,NA
155.958655,0.263,-60.374975,0.784,2,NA,NA,NA,NA,12.966,-0.004,13.258,-0,13.252,-0
155.958655,0.744,-59.864936,1.093,2,NA,NA,NA,NA,NA,NA,10.904,0.018,10.837,0.068
155.95889,0.935,-60.194223,0.879,2,15.407,0.023,16.172,-0,15.735,0.024,15.153,0.038,14.801,-0
155.958965,1.313,-60.494727,1.145,4,13.871,0.034,14.611,0.021,14.188,0.041,13.776,0.177,13.53,0.048
155.959391,1.475,-59.864852,0.249,2,10.972,0.087,11.289,-0,11.133,-0,10.947,-0,10.83,-0
155.959707,1.25,-60.56994,0.86,2,15.888,-0,17.558,-0,NA,NA,NA,NA,14.908,-0.07
155.959841,1.167,-59.963585,0.531,2,14.407,-0,14.881,0.012,14.608,-0,14.353,-0,14.344,-0
155.959983,0.299,-59.875752,0.622,2,13.251,-0,13.868,-0.011,13.49,0.016,13.047,0.014,12.879,0.012
155.960093,0.586,-60.547368,1.057,2,14.038,0.006,14.311,-0.021,14.138,0.012,14.095,0.034,14.274,-0
155.960165,1.627,-59.894382,0.492,2,14.952,-0,15.508,-0,NA,NA,NA,NA,15.017,-0.073
155.960646,1.074,-60.235637,0.854,3,14.974,-0,16.186,-0.052,15.562,0.006,14.642,0.064,14.283,0.053
155.96087,0.973,-59.875443,0.248,2,13.192,0.039,13.844,0.006,13.443,-0,13.041,0.01,12.872,0.018
155.960951,1.045,-60.184818,1.024,3,12.839,-0,14.453,-0.024,13.648,0.057,12.332,0.115,11.696,0.103
155.960956,0.417,-59.819102,0.541,2,13.867,-0,14.434,-0.014,14.087,0.01,13.744,0.035,13.607,0.057
155.9613,0.757,-60.097464,1.457,3,12.715,-0,12.992,-0,12.758,-0,12.747,-0,12.83,0.121
155.961461,0.562,-59.963706,1.157,2,14.488,-0,14.936,0.012,14.639,0.028,14.361,0.016,14.238,0
155.961552,1.624,-60.089618,0.41,3,14.159,-0,14.818,-0.019,14.457,-0,14.053,-0,14.037,0.061
155.961977,1.022,-59.818824,0.294,2,13.841,0.036,14.412,0,14.045,-0,13.708,0.021,13.57,0.069
155.962339,0.188,-60.547717,0.388,2,14.075,-0,14.301,-0.014,NA,NA,NA,NA,14.392,-0
155.962414,1.139,-60.307083,0.956,2,15.217,-0,16.843,-0,16.015,-0,NA,NA,13.67,-0.033
155.962511,1.385,-59.963446,0.346,2,14.456,0.059,14.955,-0,14.619,0.006,14.332,0.035,14.242,0.008
155.962571,0.973,-60.109252,0.581,2,15.762,-0,16.374,0.008,15.977,-0,15.5,-0,15.889,-0
155.962674,0.994,-59.776716,0.22,2,11.688,0.035,12.079,0,11.802,-0,11.645,0.037,11.651,0.035
155.962793,0.942,-60.297577,0.795,4,14.577,-0,15.991,-0.094,15.155,0.039,14.211,0.153,13.798,0.173
155.963035,1.186,-60.235185,0.987,4,15.169,0.1,16.189,0,15.59,0.009,14.683,0.09,14.409,0.162
155.963612,1.502,-60.066237,1.223,2,17.012,-0,NA,NA,17.267,-0,16.039,-0,15.456,-0.182
155.963649,0.834,-60.089295,0.905,4,14.233,0.054,14.803,0.036,14.463,0.017,14.076,0.054,14.168,0.334
155.963807,0.53,-60.180167,1.68,2,NA,NA,NA,NA,14.203,-0.012,13.864,-0,13.639,-0
155.963973,1.59,-60.509695,0.858,2,15.657,0.072,16.188,-0.11,NA,NA,NA,NA,NA,NA
155.964547,0.842,-60.258403,0.334,2,12.491,-0,13.667,-0.007,13.063,-0,12.143,-0,12.113,0.496
155.964629,1.248,-60.342154,1.052,4,14.096,0.028,14.631,-0.033,14.263,0.009,13.971,-0,NA,NA
155.964649,0.764,-60.00975,0.685,2,15.943,-0,16.562,-0.067,NA,NA,NA,NA,15.919,-0
155.965009,1.612,-60.170095,0.623,3,13.629,-0,14.1,0.025,13.828,-0,13.551,-0,NA,NA
155.965033,0.869,-60.108707,0.9,3,15.656,0.148,16.404,0.286,15.955,-0,15.651,-0,15.846,-0
155.965073,1.229,-60.58917,0.752,3,15.419,0.026,16.255,0,16.062,0.33,15.194,-0,14.701,-0
155.965225,0.54,-60.569664,1.013,3,NA,NA,NA,NA,NA,NA,NA,NA,14.963,0.036
155.965856,0.734,-60.170049,0.802,2,13.633,-0.015,NA,NA,13.814,-0,13.521,-0,NA,NA
155.965925,0.95,-59.946213,1.002,2,16.65,-0,17.865,-0.291,17.194,0.049,16.348,0.126,NA,NA
155.966105,0.559,-60.34269,0.54,2,NA,NA,14.599,-0.022,NA,NA,14.279,-0,NA,NA
155.966308,0.454,-59.76501,0.993,2,15.379,0.048,15.934,0.008,15.618,0.059,15.141,0.059,15.264,-0
155.966542,1.162,-60.179541,0.826,3,13.95,0.113,14.712,0.193,NA,NA,NA,NA,13.89,0.21
155.966753,0.743,-60.0807,0.483,2,17.683,-0,18.246,-0,17.676,-0.371,NA,NA,NA,NA
155.96733,1.162,-60.258097,0.813,4,12.53,0.032,13.662,0.02,13.036,0.035,12.21,0.115,11.82,0.038
155.967863,0.536,-60.132705,0.168,2,15.634,-0,16.316,-0.114,NA,NA,15.548,-0,NA,NA
155.968049,1.597,-59.659386,0.439,4,13.705,0.049,14.194,0.015,13.895,0.021,13.607,0.021,13.518,0.034
155.968134,0.808,-60.155497,0.869,2,11.768,0.037,12.164,0.046,11.93,0.02,11.871,0,11.78,0
155.968159,0.882,-60.029317,0.379,2,15.424,-0,16.569,-0.062,16.016,-0,14.933,-0,14.08,-0
155.968666,1.048,-60.170015,1.267,2,NA,NA,NA,NA,13.84,0.008,13.902,0.068,13.71,0.196
155.968802,1.008,-60.047303,0.215,2,15.941,-0,16.745,0.111,NA,NA,NA,NA,NA,NA
155.969217,0.614,-60.097785,0.403,2,NA,NA,NA,NA,15.18,-0.042,14.557,0.02,14.55,-0
155.969255,0.142,-60.258177,0.84,2,NA,NA,NA,NA,13.047,-0.005,NA,NA,12.095,-0
155.969343,1.58,-60.128956,0.759,2,14.748,0.063,15.248,0,14.97,0.021,14.777,-0,NA,NA
155.969481,1.098,-60.109244,0.936,3,15.305,-0,16.431,-0.087,15.702,-0,15.128,0.031,15.116,-0
155.969582,0.228,-60.028892,0.12,2,NA,NA,NA,NA,NA,NA,NA,NA,14.167,0.054
155.969606,0.501,-59.667744,0.67,2,14.831,0.016,15.573,0.014,15.163,0.006,14.603,0.03,NA,NA
155.969673,0.869,-59.659216,0.329,2,13.666,0.045,14.196,0,13.865,-0,13.559,-0,13.518,0.07
155.969995,0.451,-59.751637,1.124,2,16.533,-0,17.369,-0.163,16.972,0.023,16.437,-0,15.862,-0
155.970007,1.023,-60.409366,0.306,2,16.932,-0,17.471,-0,17.183,-0.227,16.562,-0,NA,NA
155.970147,0.495,-59.939498,0.963,2,16.268,-0,17.285,-0.16,16.555,0.113,15.907,-0,16.034,-0
155.970159,1.102,-59.792784,0.238,2,14.283,-0,14.95,0.023,14.579,-0,14.151,-0,14.075,-0
155.970581,0.963,-60.154769,1.225,3,11.835,0.006,12.373,0.128,11.984,0.019,11.886,0.178,11.734,0.021
155.97076,0.919,-60.198028,0.896,2,15.366,-0,17.176,-0.313,16.302,-0,14.779,-0,14.239,0.025
155.97105,0.631,-60.15576,0.269,2,11.919,-0,12.376,-0.006,NA,NA,NA,NA,12.284,-0
155.971539,0.941,-60.128835,1.382,4,14.661,-0,15.33,-0,14.983,-0,14.803,0.083,14.872,0.142
155.971752,0.574,-59.79287,0.909,2,14.379,-0,14.954,-0.023,14.575,0.032,14.211,0.052,14.078,0.069
155.97206,1.449,-59.778003,0.854,2,14.868,0.012,15.627,0.072,NA,NA,NA,NA,NA,NA
155.972299,0.71,-60.479085,0.787,2,14.682,0.011,16.138,0.098,15.336,0.028,14.208,0.023,NA,NA
155.972474,1.178,-60.3194,1.132,4,14.402,0.035,15.137,0.011,14.716,0.005,14.336,0.153,14.149,0.14
155.972543,1.032,-59.792627,0.666,2,14.31,-0.029,14.957,-0,14.589,-0,14.14,0.062,14.071,0.057
155.972658,1.73,-60.246712,0.873,4,14.278,0.011,15.073,-0.022,14.644,-0,14.086,0.022,13.92,0.054
155.972708,1.089,-59.776359,0.937,2,14.82,-0,16.002,0.151,15.462,-0,15.019,-0,NA,NA
155.972822,1.418,-59.878758,1.005,3,15.633,0.056,16.328,0.137,15.886,0.015,15.479,0.034,NA,NA
155.973165,1.012,-60.457441,0.706,3,14.983,0.016,15.72,0.06,15.232,0.066,14.824,0.006,14.689,0.091
155.974318,0.938,-60.43182,0.945,2,12.746,0.019,12.921,0,12.769,0.01,12.842,0.127,13.081,0.367
155.97442,0.868,-60.246589,0.875,4,14.311,0.102,15.064,0.043,14.658,0.011,14.122,-0,14.093,0.159
155.975037,0.623,-60.510796,1.464,2,NA,NA,NA,NA,15.644,-0.034,14.698,-0,13.575,-0
155.97508,1.467,-60.122237,0.889,3,13.874,0.029,14.216,0.085,13.967,0.016,13.839,0.126,13.812,0.104
155.975292,0.573,-59.746614,1.491,2,14.32,0.041,15.177,0.01,14.697,-0,14.085,-0,NA,NA
155.975299,1.221,-59.87898,0.811,2,15.767,-0,16.339,-0,15.89,0.045,15.512,-0,15.418,-0
155.975371,1.378,-59.947169,0.764,3,14.562,0.021,15.747,0.011,15.104,0.026,14.174,0,13.752,0.054
155.975381,0.413,-59.816465,0.84,2,14.672,-0,16.297,-0.066,15.494,0.067,13.932,0.017,13.196,0.072
155.975537,1.402,-60.09244,0.956,2,15.849,-0,16.478,-0,NA,NA,NA,NA,15.387,-0.152
155.975807,1.547,-60.333075,0.472,3,8.615,-0,10.085,0.033,9.309,-0,7.994,-0,7.247,-0
155.975998,1.054,-59.816418,1.074,2,14.622,-0,16.396,-0.119,15.522,-0,13.938,0.008,13.179,0.006
155.976098,1.293,-60.625335,0.727,5,14.201,0.023,14.985,0.023,14.539,0.026,14.09,0.209,13.895,0.124
155.976388,0.712,-60.551839,1.301,3,16.819,0.099,17.844,0.05,16.758,-0,16.165,-0,15.816,-0
155.976803,1.459,-60.625636,0.743,2,NA,NA,15.03,-0.025,NA,NA,NA,NA,NA,NA
155.977061,1.122,-60.431433,0.974,5,12.782,0.044,12.972,0.01,12.774,0.016,12.893,0.132,13.017,0.215
155.977155,1.343,-60.557558,0.937,5,12.81,0.033,13.205,0.012,12.913,0,12.811,0.122,12.787,0.174
155.977498,1.342,-59.946994,0.489,2,NA,NA,NA,NA,15.101,0.01,14.157,0.006,13.729,0.02
155.977686,1.206,-59.971698,0.6,3,14.993,0.053,15.663,0.034,15.274,-0,14.8,-0,14.713,-0
155.978266,1.481,-60.047478,0.345,3,13.888,-0,14.379,-0.013,14.083,-0,13.8,-0,13.782,0.018
155.978845,1.245,-60.415976,0.888,2,NA,NA,NA,NA,16.262,0.098,14.845,0.017,14.292,0.021
155.97904,1.401,-60.3625,0.74,2,16.213,-0,17.173,-0,16.89,-0.167,15.463,-0,NA,NA
155.979109,0.659,-60.431452,0.835,2,NA,NA,NA,NA,12.768,-0.003,13.264,-0,13.342,-0
155.979153,0.471,-59.971754,1.074,2,NA,NA,NA,NA,15.276,0.031,14.834,0.069,14.622,0.049
155.979312,1.163,-59.677961,0.595,2,NA,NA,NA,NA,NA,NA,15.288,0.059,14.647,0.218
155.979366,1.195,-60.291907,0.82,3,14.083,0.043,14.454,0.026,14.178,0.023,14.026,0.049,14.058,0.124
155.979773,1.154,-60.353708,1.346,3,13.946,0.112,15.286,0.112,14.826,0,13.629,0.008,NA,NA
155.979873,1.725,-59.677744,1.165,4,15.876,0.131,16.66,0.008,16.293,0.045,15.179,0.073,14.566,-0
155.980017,1.037,-59.971531,1.19,4,14.986,0.059,15.667,0.085,15.27,-0,14.809,0.01,14.622,0
155.980094,1.354,-60.541732,0.997,5,13.651,0.038,14.806,0.019,14.161,0.006,13.38,0.091,13.141,0.15
155.980103,1.71,-60.034008,0.76,4,13.374,-0,13.637,-0.007,13.472,-0,13.413,-0,13.464,0.011
155.980385,0.911,-60.262089,0.953,4,14.125,0.024,15.307,0.039,14.683,0,13.77,0.094,13.456,0.162
155.980399,0.996,-60.047166,0.997,3,13.916,0.02,14.404,0.025,14.083,0.012,13.828,0.031,13.787,0.055
155.980524,1.59,-59.751467,0.607,4,12.876,0.043,14.521,0.006,13.713,0.033,12.287,0.011,11.641,0.023
155.980705,1.053,-60.145131,1.007,4,11.704,0.027,12.923,0.024,12.316,0.041,11.222,0.005,10.723,0.113
155.980782,1.333,-60.478344,0.695,3,12.034,-0,13.717,-0.007,12.865,-0,11.448,-0,11.076,0.328
155.981159,1.794,-60.062476,0.784,2,NA,NA,NA,NA,15.397,-0.034,15.033,-0,15.03,0.161
155.981294,0.666,-59.631429,0.832,2,15.688,-0,16.511,-0.069,16.069,0.011,15.567,0.073,15.5,0.08
155.981449,1.151,-60.440487,0.79,4,13.469,0.042,13.87,0.017,13.566,0.019,13.558,0.144,13.542,0.186
155.981702,1.059,-59.677642,1.414,2,16.038,-0,17.081,-0.13,16.279,0.053,15.668,-0,NA,NA
155.981731,0.581,-59.67741,1.183,2,15.858,-0,16.868,0.008,16.506,-0.102,NA,NA,14.83,-0
155.98189,1.607,-59.841254,0.573,7,13.688,0.064,14.326,0.04,13.974,0.032,13.55,0.028,13.362,0.014
155.982097,1.117,-60.033797,1.143,5,13.436,0.056,13.652,0.01,13.468,0.037,13.51,0.108,13.611,0.197
155.982201,1.134,-59.630986,0.666,2,15.731,-0,NA,NA,15.949,-0.064,15.535,-0,15.493,-0
155.982214,0.856,-59.751307,0.498,2,12.882,0.034,14.523,-0,13.713,-0,12.263,0.016,11.631,0.039
155.982267,0.882,-60.472424,0.927,3,14.241,-0,15.285,-0,14.666,0,14.373,-0.029,14.098,0.133
155.982278,1.173,-60.38443,0.653,2,NA,NA,NA,NA,15.325,-0,15.001,-0,14.752,0.166
155.982327,1.378,-60.261937,1.558,2,NA,NA,NA,NA,14.671,0.026,NA,NA,NA,NA
155.982349,0.896,-60.472941,0.435,2,14.288,-0,15.139,-0.042,14.605,-0,NA,NA,13.825,-0
155.982433,0.341,-59.939052,0.595,2,12.199,-0,13.293,-0.006,12.693,0.03,11.831,0.019,11.473,0.011
155.982447,1.606,-60.105255,0.754,3,14.592,0.19,15.02,0.031,14.667,-0,14.475,-0,14.408,-0
155.982525,1.157,-60.477836,0.721,2,11.997,-0,13.731,-0.01,12.807,-0,11.458,-0,10.831,-0
155.983332,1.512,-60.369344,0.654,2,13.642,-0,15.067,-0.019,14.37,-0,13.172,-0,12.692,-0
155.983345,0.943,-59.938726,0.26,2,12.168,0.026,13.296,0.02,12.69,-0,11.823,0.021,11.472,0.006
155.983487,0.555,-60.165936,1.418,2,15.699,-0,16.259,-0.158,NA,NA,NA,NA,15.946,-0
155.983533,0.65,-60.061606,1.701,2,15.355,-0,15.821,-0.089,NA,NA,NA,NA,14.971,-0
155.98377,0.339,-59.791613,0.558,2,12.537,-0,12.596,-0.004,12.446,0.018,12.601,0.006,12.781,0.048
155.983847,1.915,-59.816181,0.3,2,NA,NA,17.157,-0,16.434,-0.05,15.732,-0,NA,NA
155.983862,1.331,-60.478132,0.88,3,12.059,0.012,13.737,0,12.857,0.051,11.472,0.033,10.951,0.196
155.983892,1.193,-59.841071,0.33,2,13.714,0.062,14.326,0,13.941,0.006,NA,NA,13.322,0.073
155.983927,0.923,-60.347452,0.769,3,15.169,0.12,16.17,0.011,NA,NA,NA,NA,NA,NA
155.984615,1.515,-59.816273,0.945,2,16.14,-0.092,NA,NA,16.429,0.057,15.804,0.105,NA,NA
155.984652,1.034,-59.79136,0.266,2,12.479,0.024,12.573,0.006,12.406,-0,12.578,0.031,12.742,0.016
155.984798,0.662,-60.347638,0.913,3,14.965,0.192,16.244,0.232,15.464,0.057,14.448,-0,NA,NA
155.98537,0.703,-60.478093,0.893,2,NA,NA,NA,NA,12.854,-0.004,11.775,-0,11.177,-0
155.985387,1.043,-60.105188,1.165,4,14.578,0.034,14.967,-0,14.694,-0,14.528,0.015,14.635,0.182
155.985456,1.037,-60.369391,0.464,4,13.71,-0,NA,NA,NA,NA,13.173,0.006,12.783,0.168
155.986393,1.759,-59.951746,0.269,2,14.568,0.07,NA,NA,14.728,-0,14.515,-0,14.438,0.029
155.98662,1.116,-60.613678,1.065,3,15.601,0.046,16.682,0.008,16.109,-0,15.491,-0,15.04,-0.09
155.987344,0.996,-60.377757,1.204,3,15.183,-0,16.821,-0,16.04,-0,14.683,0.152,14.207,0.248
155.987385,1.233,-59.907776,0.509,2,15.798,-0,16.625,-0.066,16.243,-0,15.525,-0,15.155,0.023
155.987386,1.424,-60.369236,0.808,3,NA,NA,15.159,-0,14.466,-0.018,NA,NA,13.173,-0
155.987491,1.261,-59.647642,0.13,2,NA,NA,17.46,-0,16.619,0.148,NA,NA,NA,NA
155.988008,1.065,-60.347148,1.022,4,NA,NA,NA,NA,15.459,0.011,14.525,0.159,14.332,0.265
155.988075,1.323,-60.228656,1.609,2,NA,NA,NA,NA,17.284,0.011,16.268,-0,15.552,-0
155.988094,0.744,-59.951645,1.219,2,14.641,-0,15.068,0.006,14.772,0.006,14.482,0.017,14.454,0.134
155.988165,0.975,-60.291212,0.374,2,14.061,-0,14.504,0.008,14.243,-0,14.071,-0,14.026,-0
155.988335,1.153,-59.721203,0.81,2,13.025,-0,13.575,-0.006,13.269,-0,12.954,-0,12.868,-0
155.988474,1.658,-59.80815,0.485,4,14.866,0.006,15.589,0.028,15.188,-0,14.708,0.034,14.605,-0
155.98856,0.714,-59.80821,1.307,2,14.942,-0.031,NA,NA,15.247,-0,NA,NA,14.63,-0
155.988762,1.39,-59.9517,0.376,3,14.588,0.017,15.016,0.009,14.702,0,14.47,0.026,14.389,0
155.989024,1.337,-60.578479,0.939,4,14.021,0.061,14.545,0.005,14.209,0.023,13.916,0.123,13.863,0.196
155.989134,1.503,-60.122047,0.887,2,NA,NA,NA,NA,16.797,-0.104,15.131,-0,13.725,-0
155.989419,0.352,-59.950882,0.081,2,14.605,-0,NA,NA,14.711,-0,NA,NA,14.404,-0.056
155.989655,0.464,-59.721248,1.372,2,13.132,-0,13.613,-0.007,13.309,-0,13.024,-0,12.88,-0
155.989695,1.386,-60.518287,1.034,3,15.474,0.215,16.093,0.086,15.705,-0,15.767,-0,NA,NA
155.989716,0.63,-59.72106,1.225,2,NA,NA,NA,NA,13.28,-0.005,12.972,-0,12.839,-0
155.990182,1.469,-59.944308,1.008,2,NA,NA,NA,NA,NA,NA,15.884,-0.071,15.976,-0
155.990206,1.341,-59.907671,0.614,2,15.8,0.093,16.761,-0.181,NA,NA,NA,NA,15.099,-0
155.99048,1.464,-59.808091,0.263,2,14.94,-0,NA,NA,15.184,0.006,NA,NA,14.436,-0
155.990682,1.142,-60.29099,1.038,3,14.109,0.049,14.53,-0,14.248,0.006,14.067,0,14.113,-0
155.990742,1.055,-59.721212,0.361,2,13.085,0.03,13.595,0.019,13.267,-0,12.964,0.047,12.869,0.028
155.990894,0.533,-60.155045,0.514,2,NA,NA,NA,NA,NA,NA,NA,NA,13.33,0.01
155.99101,1.245,-60.499322,0.99,3,13.599,0.01,14.457,-0,14.176,0.121,13.575,0.117,13.272,0.157
155.991025,1.9,-60.154027,0.739,2,13.333,-0,13.731,-0,NA,NA,NA,NA,14.006,-0.048
155.991511,0.877,-60.522857,1.329,2,15.169,-0,15.869,-0.088,NA,NA,NA,NA,15.017,-0
155.992194,1.038,-60.340919,0.616,2,14.147,-0,14.937,-0.022,14.578,-0,13.911,-0,14.266,-0
155.992238,1.665,-60.154438,0.911,2,13.386,0.078,13.788,0.129,13.434,-0,13.332,-0,13.341,-0
155.992289,1.441,-60.543696,0.901,2,NA,NA,NA,NA,16.726,-0.105,NA,NA,15.218,-0
155.992562,1.018,-60.24585,0.668,4,13.397,0.027,13.942,0.019,13.596,0.01,13.262,0.014,13.254,0.136
155.99268,0.724,-59.845168,1.242,2,NA,NA,NA,NA,14.8,-0,14.174,-0,14.514,0.152
155.99276,0.439,-59.856426,0.927,2,NA,NA,NA,NA,15.46,0.012,14.913,0.054,NA,NA
155.992774,1.7,-59.849889,1.294,3,12.042,0.056,13.109,0.017,12.527,0.006,11.732,0.006,11.41,0.022
155.992865,1.787,-60.598648,0.859,2,15.261,-0,16.872,-0.118,15.945,-0,14.829,-0,14.208,0.171
155.99342,0.766,-59.944239,1.403,2,16.076,-0,16.93,-0.134,16.156,-0,15.926,-0,NA,NA
155.9937,1.295,-59.671666,0.651,2,14.875,0.051,15.379,0.006,15.091,0.035,14.81,0.02,NA,NA
155.993756,1.048,-59.856208,0.633,2,15.129,0.049,15.858,0.069,15.47,-0,14.876,-0,14.724,0.018
155.994248,0.991,-60.280503,0.74,4,12.357,0.02,12.823,0.025,12.511,0.018,12.275,0.009,12.314,0.165
155.994299,1.926,-60.532911,0.868,2,14.933,-0,NA,NA,NA,NA,NA,NA,14.694,-0.082
155.994299,1.04,-60.340383,0.87,3,14.151,0.059,15.025,0.041,14.531,0.015,13.926,0.056,13.551,-0
155.994484,1.405,-59.966516,0.573,3,14.931,-0,15.941,0.012,15.417,0.04,14.728,0.01,14.553,0.012
155.994519,0.727,-60.474048,0.497,2,14.162,-0,14.455,-0.014,14.278,-0,14.116,-0,14.617,-0
155.994561,0.898,-59.849811,0.553,3,12.026,0.028,13.1,0.006,12.52,-0,11.708,0,11.431,0.021
155.995376,0.699,-59.671485,0.639,2,14.911,0.044,15.398,0.017,15.058,-0,14.79,-0,NA,NA
155.995515,0.816,-60.180581,0.991,4,15.302,0.006,15.979,0.07,15.577,0.015,15.064,0.052,14.93,0.182
155.99563,1.235,-60.558428,0.329,3,15.315,-0,16.34,-0,NA,NA,NA,NA,14.667,0.316
155.995654,1.159,-60.307518,1.077,3,14.831,0.049,15.499,0.032,15.098,0.017,14.693,0.04,14.535,0.034
155.995695,1.499,-60.372211,0.666,2,NA,NA,NA,NA,16.365,-0.108,15.235,0.017,14.734,-0
155.995732,1.407,-60.460889,1.068,2,14.063,0.495,15.054,0.131,NA,NA,NA,NA,13.175,-0
155.996051,0.746,-59.96618,0.878,4,15.044,0.111,15.94,-0.09,15.534,-0,14.725,0.102,14.564,-0
155.996523,1.656,-60.200368,1.288,4,14.205,-0,14.867,0.027,14.468,-0,14.066,0.051,14.019,0.074
155.996652,1.588,-60.091212,0.488,4,11.897,-0,12.925,-0.004,12.405,-0,11.644,-0,11.375,0.017
155.996952,1.243,-59.884674,0.547,2,13.292,0.006,14.449,-0.011,13.845,-0,12.948,-0,12.583,-0
155.997034,1.264,-60.22463,1.322,3,NA,NA,NA,NA,15.719,-0.042,13.972,-0,12.321,0.074
155.997135,1.667,-59.880009,0.627,2,15.814,-0,17.394,-0.138,16.551,0.008,15.218,0.062,14.636,0
155.997487,1.634,-60.05509,0.454,3,11.709,-0,12.026,-0.003,11.849,-0,11.721,-0,11.753,0.03
155.997494,1.237,-60.47383,0.851,3,14.221,0.017,14.515,0.025,14.31,-0,14.184,-0,NA,NA
155.997997,0.193,-59.641054,0.839,2,13.854,0.026,14.797,0,14.287,0.012,13.52,0.043,13.206,0
155.998063,1.11,-60.17483,1.193,4,14.458,0.063,15.18,0.02,14.774,0.039,14.302,0.179,14.017,0.054
155.998296,1.017,-60.200099,1.194,4,14.231,0.038,NA,NA,14.485,0.038,14.087,-0,14.138,0.136
155.998334,1.066,-60.090925,0.886,5,11.942,0.028,12.93,0.022,12.367,0.037,11.661,0.061,11.448,0.145
155.998436,0.532,-59.88481,0.989,2,13.322,-0,14.468,-0.014,13.852,0.022,12.962,0.015,12.593,0.013
155.998532,1.825,-59.839883,0.267,2,10.982,-0,11.373,-0.002,NA,NA,NA,NA,10.975,-0
155.99915,1.074,-59.640818,0.428,2,13.861,0.027,14.847,0.019,14.328,-0,13.563,-0,13.275,0.015
155.999184,0.866,-59.884577,0.291,2,13.313,0.052,14.46,0.017,13.83,0,12.94,0.022,12.567,0
155.999402,1.139,-60.005802,0.872,3,15.102,0.045,15.489,-0.025,15.241,-0,15.075,-0,15.148,0.026
155.999498,0.418,-59.839937,0.86,3,11.054,-0,11.392,-0.002,11.148,0.004,11.005,0.017,11.016,0.044
155.999515,0.873,-60.054705,0.917,4,11.75,0.03,12.038,0.016,11.812,0.012,11.751,0.05,11.822,0.179
155.999606,0.486,-59.977567,0.898,2,14.516,-0,15.351,-0.035,14.908,0.006,14.316,0.019,14.168,0.049
156.000455,1.131,-59.839763,0.269,2,11.022,0.057,11.402,0.015,NA,NA,10.975,-0,10.967,0.012
156.000557,1.238,-59.977294,0.398,2,14.58,-0,15.29,-0,14.901,-0.028,14.336,0.047,14.085,-0
156.001707,1.094,-60.005577,0.724,4,15.117,0.043,15.568,0.026,15.317,-0,15.086,0.011,15.08,0.174
156.001841,0.263,-59.928662,0.788,2,NA,NA,15.623,-0.038,NA,NA,NA,NA,14.346,-0
156.0021,1.214,-60.453005,1.078,4,14.252,0.027,14.76,0.027,14.412,0.01,14.226,0.083,14.295,0.209
156.002214,0.248,-60.06548,0.311,2,NA,NA,NA,NA,NA,NA,NA,NA,10.515,0.026
156.002408,1.117,-60.152254,1.153,3,15.444,-0,16.306,-0.159,16.015,0.185,15.335,0.058,15.683,0.266
156.00295,1.065,-60.218501,0.686,2,17.275,0.672,17.797,0.362,17.212,-0,16.942,-0,NA,NA
156.003371,0.244,-59.708942,0.351,2,14.03,-0,15.37,-0.029,14.679,0.008,13.544,-0,13.009,0.03
156.003482,1.141,-60.065054,0.453,3,10.739,0.071,11.003,0.102,NA,NA,10.766,-0,10.768,0.056
156.003511,1.201,-60.43439,0.98,3,15.838,-0,16.813,0.033,16.178,0.107,15.877,0.236,15.576,-0
156.003948,0.595,-60.039026,0.658,2,14.44,-0,14.796,-0.032,14.537,-0,14.398,-0,14.632,0.288
156.004066,0.424,-60.238884,1.5,2,NA,NA,NA,NA,NA,NA,NA,NA,13.525,0.038
156.004183,1.35,-60.522521,1.235,2,14.762,-0,15.317,-0.037,14.934,0,14.885,0,14.715,0.255
156.004236,0.02,-60.165039,1.594,2,NA,NA,NA,NA,NA,NA,NA,NA,13.657,0.143
156.004309,0.746,-59.859403,0.641,2,15.526,-0,16.275,-0.067,15.847,0.056,15.264,0.033,15.026,-0
156.004529,0.93,-59.708699,0.366,2,13.995,0.059,15.384,0.03,14.656,-0,13.521,0.02,13.018,0.042
156.004954,1.198,-60.238343,0.916,4,13.458,0.036,13.71,0.024,13.48,0.006,13.519,0.113,13.67,0.196
156.005114,1.489,-60.101189,0.662,3,15.033,-0,15.499,0.077,15.203,0.047,14.986,0.011,15.124,-0
156.005198,1.35,-60.415508,1.386,4,15.428,0.028,15.947,0.059,15.626,0.07,15.344,0.056,15.439,0.095
156.005456,0.555,-60.615433,0.708,2,15.215,-0,16.481,-0,15.849,-0,14.878,0.096,14.375,-0
156.005516,1.165,-60.302917,0.548,2,14.548,-0,15.501,-0.027,14.98,-0,14.314,-0,14.395,0.449
156.005653,0.404,-59.691696,1.52,3,15.344,-0,16.052,0.014,NA,NA,NA,NA,14.908,-0.085
156.005672,1.495,-60.599196,1.138,3,15.353,0.072,16.295,0.045,15.755,0.006,14.982,0.012,14.703,0.029
156.005768,1.153,-60.460149,0.752,4,11.579,0.033,12.747,0.014,12.101,0.031,11.291,0.095,11.005,0.163
156.005848,0.952,-60.434222,0.742,4,15.988,0.041,16.716,-0,16.222,0,15.633,-0,15.557,-0.162
156.006043,1.34,-59.816129,0.847,3,15.811,0.006,16.86,0.08,16.343,0.128,15.461,0,15.017,-0
